Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
South Gloucestershire,E06000025,Upper tier local authority,2020-04-18,9,,,273,,
North Somerset,E06000024,Upper tier local authority,2020-04-18,6,,,172,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-18,13,,,474,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-18,4,,,172,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-18,12,,,293,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-18,17,,,184,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-18,10,,,153,,
Nottingham,E06000018,Upper tier local authority,2020-04-18,3,,,388,,
Leicester,E06000016,Upper tier local authority,2020-04-18,15,,,483,,
Derby,E06000015,Upper tier local authority,2020-04-18,3,,,411,,
York,E06000014,Upper tier local authority,2020-04-18,4,,,186,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-18,12,,,211,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-18,2,,,102,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-18,12,,,358,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-18,24,,,271,,
Blackpool,E06000009,Upper tier local authority,2020-04-18,23,,,269,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-18,14,,,246,,
Warrington,E06000007,Upper tier local authority,2020-04-18,11,,,468,,
Halton,E06000006,Upper tier local authority,2020-04-18,6,,,271,,
Darlington,E06000005,Upper tier local authority,2020-04-18,8,,,189,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-18,6,,,271,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-18,4,,,222,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-18,22,,,404,,
Hartlepool,E06000001,Upper tier local authority,2020-04-18,11,,,123,,
England,E92000001,Nation,2020-04-17,3407,3406,1,94693,94680,13
South West,E12000009,Region,2020-04-17,215,,,4770,,
South East,E12000008,Region,2020-04-17,628,,,13389,,
London,E12000007,Region,2020-04-17,425,,,21745,,
East of England,E12000006,Region,2020-04-17,282,,,7908,,
West Midlands,E12000005,Region,2020-04-17,405,,,9857,,
East Midlands,E12000004,Region,2020-04-17,192,,,5322,,
Yorkshire and The Humber,E12000003,Region,2020-04-17,294,,,7198,,
North West,E12000002,Region,2020-04-17,536,,,14985,,
North East,E12000001,Region,2020-04-17,204,,,5570,,
Worcestershire,E10000034,Upper tier local authority,2020-04-17,50,,,913,,
West Sussex,E10000032,Upper tier local authority,2020-04-17,41,,,879,,
Warwickshire,E10000031,Upper tier local authority,2020-04-17,26,,,857,,
Surrey,E10000030,Upper tier local authority,2020-04-17,62,,,2094,,
Suffolk,E10000029,Upper tier local authority,2020-04-17,31,,,687,,
Staffordshire,E10000028,Upper tier local authority,2020-04-17,47,,,1234,,
Somerset,E10000027,Upper tier local authority,2020-04-17,34,,,348,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-17,47,,,1223,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-17,41,,,892,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-17,20,,,630,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-17,15,,,882,,
Norfolk,E10000020,Upper tier local authority,2020-04-17,55,,,1002,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-17,22,,,636,,
Leicestershire,E10000018,Upper tier local authority,2020-04-17,34,,,700,,
Lancashire,E10000017,Upper tier local authority,2020-04-17,81,,,2121,,
Kent,E10000016,Upper tier local authority,2020-04-17,182,,,2553,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-17,47,,,1873,,
Hampshire,E10000014,Upper tier local authority,2020-04-17,86,,,2154,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-17,26,,,924,,
Essex,E10000012,Upper tier local authority,2020-04-17,45,,,1938,,
East Sussex,E10000011,Upper tier local authority,2020-04-17,20,,,438,,
Devon,E10000008,Upper tier local authority,2020-04-17,31,,,544,,
Derbyshire,E10000007,Upper tier local authority,2020-04-17,38,,,938,,
Cumbria,E10000006,Upper tier local authority,2020-04-17,31,,,1500,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-17,26,,,554,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-17,29,,,649,,
Westminster,E09000033,Upper tier local authority,2020-04-17,6,,,559,,
Wandsworth,E09000032,Upper tier local authority,2020-04-17,18,,,851,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-17,6,,,633,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-17,2,,,550,,
Sutton,E09000029,Upper tier local authority,2020-04-17,15,,,595,,
Southwark,E09000028,Upper tier local authority,2020-04-17,15,,,1088,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-17,5,,,330,,
Redbridge,E09000026,Upper tier local authority,2020-04-17,7,,,594,,
Newham,E09000025,Upper tier local authority,2020-04-17,14,,,864,,
Merton,E09000024,Upper tier local authority,2020-04-17,16,,,590,,
Lewisham,E09000023,Upper tier local authority,2020-04-17,27,,,814,,
Lambeth,E09000022,Upper tier local authority,2020-04-17,10,,,1025,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-17,9,,,379,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-17,8,,,411,,
Islington,E09000019,Upper tier local authority,2020-04-17,11,,,376,,
Hounslow,E09000018,Upper tier local authority,2020-04-17,11,,,567,,
Hillingdon,E09000017,Upper tier local authority,2020-04-17,19,,,620,,
Havering,E09000016,Upper tier local authority,2020-04-17,8,,,556,,
Harrow,E09000015,Upper tier local authority,2020-04-17,18,,,772,,
Haringey,E09000014,Upper tier local authority,2020-04-17,5,,,491,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-17,15,,,486,,
Hackney,E09000012,Upper tier local authority,2020-04-17,9,,,557,,
Greenwich,E09000011,Upper tier local authority,2020-04-17,9,,,564,,
Enfield,E09000010,Upper tier local authority,2020-04-17,30,,,703,,
Ealing,E09000009,Upper tier local authority,2020-04-17,17,,,926,,
Croydon,E09000008,Upper tier local authority,2020-04-17,19,,,1198,,
Camden,E09000007,Upper tier local authority,2020-04-17,10,,,510,,
Bromley,E09000006,Upper tier local authority,2020-04-17,22,,,911,,
Brent,E09000005,Upper tier local authority,2020-04-17,30,,,1216,,
Bexley,E09000004,Upper tier local authority,2020-04-17,11,,,518,,
Barnet,E09000003,Upper tier local authority,2020-04-17,14,,,1080,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-17,9,,,398,,
Gateshead,E08000037,Upper tier local authority,2020-04-17,20,,,572,,
Wakefield,E08000036,Upper tier local authority,2020-04-17,12,,,407,,
Leeds,E08000035,Upper tier local authority,2020-04-17,50,,,925,,
Kirklees,E08000034,Upper tier local authority,2020-04-17,11,,,428,,
Calderdale,E08000033,Upper tier local authority,2020-04-17,8,,,192,,
Bradford,E08000032,Upper tier local authority,2020-04-17,32,,,570,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-17,27,,,583,,
Walsall,E08000030,Upper tier local authority,2020-04-17,34,,,707,,
Solihull,E08000029,Upper tier local authority,2020-04-17,10,,,437,,
Sandwell,E08000028,Upper tier local authority,2020-04-17,25,,,755,,
Dudley,E08000027,Upper tier local authority,2020-04-17,20,,,581,,
Coventry,E08000026,Upper tier local authority,2020-04-17,20,,,528,,
Birmingham,E08000025,Upper tier local authority,2020-04-17,93,,,2331,,
Sunderland,E08000024,Upper tier local authority,2020-04-17,38,,,882,,
South Tyneside,E08000023,Upper tier local authority,2020-04-17,24,,,357,,
North Tyneside,E08000022,Upper tier local authority,2020-04-17,12,,,379,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-17,17,,,713,,
Sheffield,E08000019,Upper tier local authority,2020-04-17,38,,,1672,,
Rotherham,E08000018,Upper tier local authority,2020-04-17,21,,,505,,
Doncaster,E08000017,Upper tier local authority,2020-04-17,19,,,319,,
Barnsley,E08000016,Upper tier local authority,2020-04-17,15,,,476,,
Wirral,E08000015,Upper tier local authority,2020-04-17,30,,,790,,
Sefton,E08000014,Upper tier local authority,2020-04-17,25,,,661,,
St. Helens,E08000013,Upper tier local authority,2020-04-17,22,,,492,,
Liverpool,E08000012,Upper tier local authority,2020-04-17,35,,,1157,,
Knowsley,E08000011,Upper tier local authority,2020-04-17,26,,,415,,
Wigan,E08000010,Upper tier local authority,2020-04-17,20,,,534,,
Trafford,E08000009,Upper tier local authority,2020-04-17,10,,,472,,
Tameside,E08000008,Upper tier local authority,2020-04-17,11,,,378,,
Stockport,E08000007,Upper tier local authority,2020-04-17,21,,,640,,
Salford,E08000006,Upper tier local authority,2020-04-17,19,,,549,,
Rochdale,E08000005,Upper tier local authority,2020-04-17,10,,,414,,
Oldham,E08000004,Upper tier local authority,2020-04-17,17,,,580,,
Manchester,E08000003,Upper tier local authority,2020-04-17,13,,,896,,
Bury,E08000002,Upper tier local authority,2020-04-17,28,,,417,,
Bolton,E08000001,Upper tier local authority,2020-04-17,26,,,586,,
Dorset,E06000059,Upper tier local authority,2020-04-17,9,,,243,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-17,13,,,334,,
Northumberland,E06000057,Upper tier local authority,2020-04-17,25,,,581,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-17,22,,,388,,
Bedford,E06000055,Upper tier local authority,2020-04-17,16,,,333,,
Wiltshire,E06000054,Upper tier local authority,2020-04-17,9,,,326,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-17,14,,,398,,
Shropshire,E06000051,Upper tier local authority,2020-04-17,21,,,340,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-17,33,,,578,,
Cheshire East,E06000049,Upper tier local authority,2020-04-17,30,,,605,,
County Durham,E06000047,Upper tier local authority,2020-04-17,36,,,928,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-17,1,,,69,,
Southampton,E06000045,Upper tier local authority,2020-04-17,20,,,345,,
Portsmouth,E06000044,Upper tier local authority,2020-04-17,8,,,231,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-17,15,,,307,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-17,13,,,390,,
Wokingham,E06000041,Upper tier local authority,2020-04-17,27,,,277,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-17,7,,,206,,
Slough,E06000039,Upper tier local authority,2020-04-17,10,,,316,,
Reading,E06000038,Upper tier local authority,2020-04-17,19,,,360,,
West Berkshire,E06000037,Upper tier local authority,2020-04-17,10,,,233,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-17,6,,,169,,
Medway,E06000035,Upper tier local authority,2020-04-17,25,,,496,,
Thurrock,E06000034,Upper tier local authority,2020-04-17,4,,,231,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-17,1,,,255,,
Luton,E06000032,Upper tier local authority,2020-04-17,24,,,496,,
Peterborough,E06000031,Upper tier local authority,2020-04-17,11,,,151,,
Swindon,E06000030,Upper tier local authority,2020-04-17,11,,,267,,
Torbay,E06000027,Upper tier local authority,2020-04-17,16,,,127,,
Plymouth,E06000026,Upper tier local authority,2020-04-17,7,,,200,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-17,7,,,264,,
North Somerset,E06000024,Upper tier local authority,2020-04-17,18,,,166,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-17,14,,,461,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-17,6,,,168,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-17,16,,,281,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-17,10,,,167,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-17,6,,,143,,
Nottingham,E06000018,Upper tier local authority,2020-04-17,20,,,385,,
Leicester,E06000016,Upper tier local authority,2020-04-17,11,,,468,,
Derby,E06000015,Upper tier local authority,2020-04-17,11,,,408,,
York,E06000014,Upper tier local authority,2020-04-17,12,,,182,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-17,19,,,199,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-17,9,,,100,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-17,13,,,346,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-17,15,,,247,,
Blackpool,E06000009,Upper tier local authority,2020-04-17,20,,,246,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-17,5,,,232,,
Warrington,E06000007,Upper tier local authority,2020-04-17,13,,,457,,
Halton,E06000006,Upper tier local authority,2020-04-17,10,,,265,,
Darlington,E06000005,Upper tier local authority,2020-04-17,6,,,181,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-17,2,,,265,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-17,6,,,218,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-17,18,,,382,,
England,E92000001,Nation,2020-04-16,3437,3444,-7,91286,91274,12
South West,E12000009,Region,2020-04-16,239,,,4555,,
South East,E12000008,Region,2020-04-16,614,,,12761,,
London,E12000007,Region,2020-04-16,483,,,21320,,
East of England,E12000006,Region,2020-04-16,293,,,7626,,
West Midlands,E12000005,Region,2020-04-16,388,,,9452,,
East Midlands,E12000004,Region,2020-04-16,201,,,5130,,
Yorkshire and The Humber,E12000003,Region,2020-04-16,272,,,6904,,
North West,E12000002,Region,2020-04-16,573,,,14449,,
North East,E12000001,Region,2020-04-16,190,,,5366,,
Worcestershire,E10000034,Upper tier local authority,2020-04-16,35,,,863,,
West Sussex,E10000032,Upper tier local authority,2020-04-16,49,,,838,,
Warwickshire,E10000031,Upper tier local authority,2020-04-16,38,,,831,,
Surrey,E10000030,Upper tier local authority,2020-04-16,72,,,2032,,
Suffolk,E10000029,Upper tier local authority,2020-04-16,52,,,656,,
Staffordshire,E10000028,Upper tier local authority,2020-04-16,52,,,1187,,
Somerset,E10000027,Upper tier local authority,2020-04-16,31,,,314,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-16,48,,,1176,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-16,35,,,851,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-16,24,,,610,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-16,27,,,867,,
Norfolk,E10000020,Upper tier local authority,2020-04-16,47,,,947,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-16,35,,,614,,
Leicestershire,E10000018,Upper tier local authority,2020-04-16,46,,,666,,
Lancashire,E10000017,Upper tier local authority,2020-04-16,90,,,2040,,
Kent,E10000016,Upper tier local authority,2020-04-16,167,,,2371,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-16,57,,,1826,,
Hampshire,E10000014,Upper tier local authority,2020-04-16,76,,,2068,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-16,57,,,898,,
Essex,E10000012,Upper tier local authority,2020-04-16,53,,,1893,,
East Sussex,E10000011,Upper tier local authority,2020-04-16,14,,,418,,
Devon,E10000008,Upper tier local authority,2020-04-16,20,,,513,,
Derbyshire,E10000007,Upper tier local authority,2020-04-16,28,,,900,,
Cumbria,E10000006,Upper tier local authority,2020-04-16,37,,,1469,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-16,30,,,528,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-16,28,,,620,,
Westminster,E09000033,Upper tier local authority,2020-04-16,10,,,553,,
Wandsworth,E09000032,Upper tier local authority,2020-04-16,19,,,833,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-16,7,,,627,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-16,10,,,548,,
Sutton,E09000029,Upper tier local authority,2020-04-16,18,,,580,,
Southwark,E09000028,Upper tier local authority,2020-04-16,20,,,1073,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-16,11,,,325,,
Redbridge,E09000026,Upper tier local authority,2020-04-16,13,,,587,,
Newham,E09000025,Upper tier local authority,2020-04-16,13,,,850,,
Merton,E09000024,Upper tier local authority,2020-04-16,14,,,574,,
Lewisham,E09000023,Upper tier local authority,2020-04-16,15,,,787,,
Lambeth,E09000022,Upper tier local authority,2020-04-16,18,,,1015,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-16,19,,,370,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-16,9,,,403,,
Islington,E09000019,Upper tier local authority,2020-04-16,6,,,365,,
Hounslow,E09000018,Upper tier local authority,2020-04-16,10,,,556,,
Hillingdon,E09000017,Upper tier local authority,2020-04-16,14,,,601,,
Havering,E09000016,Upper tier local authority,2020-04-16,19,,,548,,
Harrow,E09000015,Upper tier local authority,2020-04-16,16,,,754,,
Haringey,E09000014,Upper tier local authority,2020-04-16,4,,,486,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-16,25,,,471,,
Hackney,E09000012,Upper tier local authority,2020-04-16,6,,,548,,
Greenwich,E09000011,Upper tier local authority,2020-04-16,9,,,555,,
Enfield,E09000010,Upper tier local authority,2020-04-16,18,,,673,,
Ealing,E09000009,Upper tier local authority,2020-04-16,16,,,909,,
Croydon,E09000008,Upper tier local authority,2020-04-16,31,,,1179,,
Camden,E09000007,Upper tier local authority,2020-04-16,10,,,500,,
Bromley,E09000006,Upper tier local authority,2020-04-16,25,,,889,,
Brent,E09000005,Upper tier local authority,2020-04-16,34,,,1186,,
Bexley,E09000004,Upper tier local authority,2020-04-16,21,,,507,,
Barnet,E09000003,Upper tier local authority,2020-04-16,13,,,1066,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-16,10,,,389,,
Gateshead,E08000037,Upper tier local authority,2020-04-16,14,,,552,,
Wakefield,E08000036,Upper tier local authority,2020-04-16,11,,,395,,
Leeds,E08000035,Upper tier local authority,2020-04-16,52,,,875,,
Kirklees,E08000034,Upper tier local authority,2020-04-16,19,,,417,,
Calderdale,E08000033,Upper tier local authority,2020-04-16,5,,,184,,
Bradford,E08000032,Upper tier local authority,2020-04-16,16,,,538,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-16,26,,,556,,
Walsall,E08000030,Upper tier local authority,2020-04-16,23,,,673,,
Solihull,E08000029,Upper tier local authority,2020-04-16,11,,,427,,
Sandwell,E08000028,Upper tier local authority,2020-04-16,33,,,730,,
Dudley,E08000027,Upper tier local authority,2020-04-16,36,,,561,,
Coventry,E08000026,Upper tier local authority,2020-04-16,16,,,508,,
Birmingham,E08000025,Upper tier local authority,2020-04-16,81,,,2238,,
Sunderland,E08000024,Upper tier local authority,2020-04-16,24,,,844,,
South Tyneside,E08000023,Upper tier local authority,2020-04-16,30,,,333,,
North Tyneside,E08000022,Upper tier local authority,2020-04-16,10,,,367,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-16,21,,,696,,
Sheffield,E08000019,Upper tier local authority,2020-04-16,47,,,1634,,
Rotherham,E08000018,Upper tier local authority,2020-04-16,14,,,484,,
Doncaster,E08000017,Upper tier local authority,2020-04-16,21,,,300,,
Barnsley,E08000016,Upper tier local authority,2020-04-16,9,,,461,,
Wirral,E08000015,Upper tier local authority,2020-04-16,26,,,760,,
Sefton,E08000014,Upper tier local authority,2020-04-16,18,,,636,,
St. Helens,E08000013,Upper tier local authority,2020-04-16,23,,,470,,
Liverpool,E08000012,Upper tier local authority,2020-04-16,44,,,1122,,
Knowsley,E08000011,Upper tier local authority,2020-04-16,20,,,389,,
Wigan,E08000010,Upper tier local authority,2020-04-16,25,,,514,,
Trafford,E08000009,Upper tier local authority,2020-04-16,18,,,462,,
Tameside,E08000008,Upper tier local authority,2020-04-16,16,,,367,,
Stockport,E08000007,Upper tier local authority,2020-04-16,20,,,619,,
Salford,E08000006,Upper tier local authority,2020-04-16,31,,,530,,
Rochdale,E08000005,Upper tier local authority,2020-04-16,12,,,404,,
Oldham,E08000004,Upper tier local authority,2020-04-16,25,,,563,,
Manchester,E08000003,Upper tier local authority,2020-04-16,15,,,883,,
Bury,E08000002,Upper tier local authority,2020-04-16,14,,,389,,
Bolton,E08000001,Upper tier local authority,2020-04-16,23,,,560,,
Dorset,E06000059,Upper tier local authority,2020-04-16,4,,,234,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-16,26,,,321,,
Northumberland,E06000057,Upper tier local authority,2020-04-16,17,,,556,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-16,7,,,366,,
Bedford,E06000055,Upper tier local authority,2020-04-16,19,,,317,,
Wiltshire,E06000054,Upper tier local authority,2020-04-16,14,,,317,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-16,25,,,384,,
Shropshire,E06000051,Upper tier local authority,2020-04-16,15,,,319,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-16,20,,,545,,
Cheshire East,E06000049,Upper tier local authority,2020-04-16,33,,,575,,
County Durham,E06000047,Upper tier local authority,2020-04-16,38,,,892,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-16,8,,,68,,
Southampton,E06000045,Upper tier local authority,2020-04-16,14,,,325,,
Portsmouth,E06000044,Upper tier local authority,2020-04-16,6,,,223,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-16,11,,,292,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-16,16,,,377,,
Wokingham,E06000041,Upper tier local authority,2020-04-16,17,,,250,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-16,14,,,199,,
Slough,E06000039,Upper tier local authority,2020-04-16,8,,,306,,
Reading,E06000038,Upper tier local authority,2020-04-16,28,,,341,,
West Berkshire,E06000037,Upper tier local authority,2020-04-16,17,,,223,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-16,5,,,163,,
Medway,E06000035,Upper tier local authority,2020-04-16,16,,,471,,
Thurrock,E06000034,Upper tier local authority,2020-04-16,9,,,227,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-16,3,,,254,,
Luton,E06000032,Upper tier local authority,2020-04-16,4,,,472,,
Peterborough,E06000031,Upper tier local authority,2020-04-16,12,,,140,,
Swindon,E06000030,Upper tier local authority,2020-04-16,16,,,256,,
Torbay,E06000027,Upper tier local authority,2020-04-16,1,,,111,,
Plymouth,E06000026,Upper tier local authority,2020-04-16,4,,,193,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-16,6,,,257,,
North Somerset,E06000024,Upper tier local authority,2020-04-16,3,,,148,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-16,28,,,447,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-16,4,,,162,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-16,11,,,265,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-16,6,,,157,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-16,5,,,137,,
Nottingham,E06000018,Upper tier local authority,2020-04-16,15,,,365,,
Rutland,E06000017,Upper tier local authority,2020-04-16,1,,,13,,
Leicester,E06000016,Upper tier local authority,2020-04-16,10,,,457,,
Derby,E06000015,Upper tier local authority,2020-04-16,4,,,397,,
York,E06000014,Upper tier local authority,2020-04-16,10,,,170,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-16,12,,,180,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-16,1,,,91,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-16,21,,,333,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-16,10,,,232,,
Blackpool,E06000009,Upper tier local authority,2020-04-16,16,,,226,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-16,11,,,227,,
Warrington,E06000007,Upper tier local authority,2020-04-16,26,,,444,,
Halton,E06000006,Upper tier local authority,2020-04-16,10,,,255,,
Darlington,E06000005,Upper tier local authority,2020-04-16,5,,,175,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-16,8,,,263,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-16,6,,,212,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-16,12,,,364,,
Hartlepool,E06000001,Upper tier local authority,2020-04-16,5,,,112,,
England,E92000001,Nation,2020-04-15,3633,3619,14,87849,87830,19
South West,E12000009,Region,2020-04-15,210,,,4316,,
South East,E12000008,Region,2020-04-15,640,,,12147,,
London,E12000007,Region,2020-04-15,554,,,20837,,
East of England,E12000006,Region,2020-04-15,266,,,7333,,
West Midlands,E12000005,Region,2020-04-15,377,,,9064,,
East Midlands,E12000004,Region,2020-04-15,174,,,4929,,
Yorkshire and The Humber,E12000003,Region,2020-04-15,387,,,6632,,
North West,E12000002,Region,2020-04-15,580,,,13876,,
North East,E12000001,Region,2020-04-15,226,,,5176,,
Worcestershire,E10000034,Upper tier local authority,2020-04-15,42,,,828,,
West Sussex,E10000032,Upper tier local authority,2020-04-15,34,,,789,,
Warwickshire,E10000031,Upper tier local authority,2020-04-15,28,,,793,,
Surrey,E10000030,Upper tier local authority,2020-04-15,111,,,1960,,
Suffolk,E10000029,Upper tier local authority,2020-04-15,36,,,604,,
Staffordshire,E10000028,Upper tier local authority,2020-04-15,55,,,1135,,
Somerset,E10000027,Upper tier local authority,2020-04-15,18,,,283,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-15,38,,,1128,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-15,29,,,816,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-15,36,,,586,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-15,29,,,840,,
Norfolk,E10000020,Upper tier local authority,2020-04-15,55,,,900,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-15,25,,,579,,
Leicestershire,E10000018,Upper tier local authority,2020-04-15,27,,,620,,
Lancashire,E10000017,Upper tier local authority,2020-04-15,79,,,1950,,
Kent,E10000016,Upper tier local authority,2020-04-15,176,,,2204,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-15,53,,,1769,,
Hampshire,E10000014,Upper tier local authority,2020-04-15,94,,,1992,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-15,42,,,841,,
Essex,E10000012,Upper tier local authority,2020-04-15,62,,,1840,,
East Sussex,E10000011,Upper tier local authority,2020-04-15,17,,,404,,
Devon,E10000008,Upper tier local authority,2020-04-15,25,,,493,,
Derbyshire,E10000007,Upper tier local authority,2020-04-15,31,,,872,,
Cumbria,E10000006,Upper tier local authority,2020-04-15,36,,,1432,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-15,14,,,498,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-15,25,,,592,,
Westminster,E09000033,Upper tier local authority,2020-04-15,15,,,543,,
Wandsworth,E09000032,Upper tier local authority,2020-04-15,19,,,814,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-15,25,,,620,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-15,12,,,538,,
Sutton,E09000029,Upper tier local authority,2020-04-15,26,,,562,,
Southwark,E09000028,Upper tier local authority,2020-04-15,22,,,1053,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-15,8,,,314,,
Redbridge,E09000026,Upper tier local authority,2020-04-15,7,,,574,,
Newham,E09000025,Upper tier local authority,2020-04-15,17,,,837,,
Merton,E09000024,Upper tier local authority,2020-04-15,10,,,560,,
Lewisham,E09000023,Upper tier local authority,2020-04-15,19,,,772,,
Lambeth,E09000022,Upper tier local authority,2020-04-15,23,,,997,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-15,13,,,351,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-15,4,,,394,,
Islington,E09000019,Upper tier local authority,2020-04-15,8,,,359,,
Hounslow,E09000018,Upper tier local authority,2020-04-15,13,,,546,,
