Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
Leeds,E08000035,Upper tier local authority,2020-04-27,44,,,1361,,
Kirklees,E08000034,Upper tier local authority,2020-04-27,18,,,547,,
Calderdale,E08000033,Upper tier local authority,2020-04-27,3,,,236,,
Bradford,E08000032,Upper tier local authority,2020-04-27,32,,,826,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-27,24,,,800,,
Walsall,E08000030,Upper tier local authority,2020-04-27,26,,,948,,
Solihull,E08000029,Upper tier local authority,2020-04-27,10,,,563,,
Sandwell,E08000028,Upper tier local authority,2020-04-27,22,,,959,,
Dudley,E08000027,Upper tier local authority,2020-04-27,4,,,723,,
Coventry,E08000026,Upper tier local authority,2020-04-27,4,,,653,,
Birmingham,E08000025,Upper tier local authority,2020-04-27,20,,,2810,,
Sunderland,E08000024,Upper tier local authority,2020-04-27,16,,,1115,,
South Tyneside,E08000023,Upper tier local authority,2020-04-27,26,,,528,,
North Tyneside,E08000022,Upper tier local authority,2020-04-27,8,,,458,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-27,13,,,865,,
Sheffield,E08000019,Upper tier local authority,2020-04-27,48,,,2121,,
Rotherham,E08000018,Upper tier local authority,2020-04-27,29,,,700,,
Doncaster,E08000017,Upper tier local authority,2020-04-27,8,,,472,,
Barnsley,E08000016,Upper tier local authority,2020-04-27,17,,,639,,
Wirral,E08000015,Upper tier local authority,2020-04-27,17,,,989,,
Sefton,E08000014,Upper tier local authority,2020-04-27,10,,,784,,
St. Helens,E08000013,Upper tier local authority,2020-04-27,15,,,637,,
Liverpool,E08000012,Upper tier local authority,2020-04-27,24,,,1385,,
Knowsley,E08000011,Upper tier local authority,2020-04-27,12,,,531,,
Wigan,E08000010,Upper tier local authority,2020-04-27,24,,,807,,
Trafford,E08000009,Upper tier local authority,2020-04-27,10,,,597,,
Tameside,E08000008,Upper tier local authority,2020-04-27,5,,,459,,
Stockport,E08000007,Upper tier local authority,2020-04-27,14,,,817,,
Salford,E08000006,Upper tier local authority,2020-04-27,13,,,748,,
Rochdale,E08000005,Upper tier local authority,2020-04-27,10,,,566,,
Oldham,E08000004,Upper tier local authority,2020-04-27,10,,,763,,
Manchester,E08000003,Upper tier local authority,2020-04-27,13,,,1139,,
Bury,E08000002,Upper tier local authority,2020-04-27,16,,,565,,
Bolton,E08000001,Upper tier local authority,2020-04-27,7,,,769,,
Dorset,E06000059,Upper tier local authority,2020-04-27,4,,,306,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-27,2,,,404,,
Northumberland,E06000057,Upper tier local authority,2020-04-27,11,,,741,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-27,16,,,503,,
Bedford,E06000055,Upper tier local authority,2020-04-27,10,,,444,,
Wiltshire,E06000054,Upper tier local authority,2020-04-27,5,,,415,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-27,11,,,484,,
Shropshire,E06000051,Upper tier local authority,2020-04-27,12,,,478,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-27,25,,,775,,
Cheshire East,E06000049,Upper tier local authority,2020-04-27,25,,,840,,
County Durham,E06000047,Upper tier local authority,2020-04-27,29,,,1305,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-27,4,,,107,,
Southampton,E06000045,Upper tier local authority,2020-04-27,9,,,450,,
Portsmouth,E06000044,Upper tier local authority,2020-04-27,7,,,282,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-27,1,,,359,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-27,6,,,450,,
Wokingham,E06000041,Upper tier local authority,2020-04-27,3,,,364,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-27,2,,,246,,
Slough,E06000039,Upper tier local authority,2020-04-27,6,,,378,,
Reading,E06000038,Upper tier local authority,2020-04-27,13,,,468,,
West Berkshire,E06000037,Upper tier local authority,2020-04-27,4,,,313,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-27,5,,,211,,
Medway,E06000035,Upper tier local authority,2020-04-27,5,,,613,,
Thurrock,E06000034,Upper tier local authority,2020-04-27,5,,,276,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-27,2,,,296,,
Luton,E06000032,Upper tier local authority,2020-04-27,19,,,626,,
Peterborough,E06000031,Upper tier local authority,2020-04-27,8,,,232,,
Swindon,E06000030,Upper tier local authority,2020-04-27,2,,,350,,
Torbay,E06000027,Upper tier local authority,2020-04-27,1,,,200,,
Plymouth,E06000026,Upper tier local authority,2020-04-27,3,,,276,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-27,6,,,342,,
North Somerset,E06000024,Upper tier local authority,2020-04-27,9,,,221,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-27,10,,,592,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-27,2,,,208,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-27,17,,,433,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-27,6,,,254,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-27,24,,,289,,
Nottingham,E06000018,Upper tier local authority,2020-04-27,18,,,506,,
Leicester,E06000016,Upper tier local authority,2020-04-27,20,,,637,,
Derby,E06000015,Upper tier local authority,2020-04-27,6,,,489,,
York,E06000014,Upper tier local authority,2020-04-27,13,,,270,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-27,9,,,341,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-27,3,,,133,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-27,27,,,559,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-27,14,,,428,,
Blackpool,E06000009,Upper tier local authority,2020-04-27,17,,,427,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-27,5,,,308,,
Warrington,E06000007,Upper tier local authority,2020-04-27,15,,,594,,
Halton,E06000006,Upper tier local authority,2020-04-27,6,,,313,,
Darlington,E06000005,Upper tier local authority,2020-04-27,21,,,267,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-27,6,,,355,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-27,9,,,304,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-27,22,,,529,,
Hartlepool,E06000001,Upper tier local authority,2020-04-27,6,,,194,,
England,E92000001,Nation,2020-04-26,1397,1389,8,117135,116779,356
South West,E12000009,Region,2020-04-26,58,,,6011,,
South East,E12000008,Region,2020-04-26,211,,,16706,,
London,E12000007,Region,2020-04-26,90,,,24097,,
East of England,E12000006,Region,2020-04-26,155,,,10175,,
West Midlands,E12000005,Region,2020-04-26,192,,,12608,,
East Midlands,E12000004,Region,2020-04-26,118,,,6567,,
Yorkshire and The Humber,E12000003,Region,2020-04-26,218,,,9735,,
North West,E12000002,Region,2020-04-26,247,,,19015,,
North East,E12000001,Region,2020-04-26,74,,,7246,,
Worcestershire,E10000034,Upper tier local authority,2020-04-26,20,,,1109,,
West Sussex,E10000032,Upper tier local authority,2020-04-26,14,,,1085,,
Warwickshire,E10000031,Upper tier local authority,2020-04-26,16,,,1114,,
Surrey,E10000030,Upper tier local authority,2020-04-26,16,,,2507,,
Suffolk,E10000029,Upper tier local authority,2020-04-26,24,,,1030,,
Staffordshire,E10000028,Upper tier local authority,2020-04-26,24,,,1644,,
Somerset,E10000027,Upper tier local authority,2020-04-26,3,,,462,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-26,23,,,1517,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-26,6,,,1039,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-26,30,,,869,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-26,10,,,1009,,
Norfolk,E10000020,Upper tier local authority,2020-04-26,21,,,1405,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-26,13,,,807,,
Leicestershire,E10000018,Upper tier local authority,2020-04-26,4,,,875,,
Lancashire,E10000017,Upper tier local authority,2020-04-26,41,,,2713,,
Kent,E10000016,Upper tier local authority,2020-04-26,55,,,3421,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-26,18,,,2212,,
Hampshire,E10000014,Upper tier local authority,2020-04-26,27,,,2661,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-26,7,,,1148,,
Essex,E10000012,Upper tier local authority,2020-04-26,49,,,2489,,
East Sussex,E10000011,Upper tier local authority,2020-04-26,16,,,544,,
Devon,E10000008,Upper tier local authority,2020-04-26,7,,,658,,
Derbyshire,E10000007,Upper tier local authority,2020-04-26,62,,,1229,,
Cumbria,E10000006,Upper tier local authority,2020-04-26,14,,,1782,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-26,16,,,722,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-26,9,,,795,,
Westminster,E09000033,Upper tier local authority,2020-04-26,1,,,587,,
Wandsworth,E09000032,Upper tier local authority,2020-04-26,4,,,905,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-26,3,,,709,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-26,4,,,597,,
Sutton,E09000029,Upper tier local authority,2020-04-26,4,,,662,,
Southwark,E09000028,Upper tier local authority,2020-04-26,4,,,1168,,
Redbridge,E09000026,Upper tier local authority,2020-04-26,1,,,656,,
Newham,E09000025,Upper tier local authority,2020-04-26,2,,,934,,
Merton,E09000024,Upper tier local authority,2020-04-26,1,,,641,,
Lewisham,E09000023,Upper tier local authority,2020-04-26,4,,,898,,
Lambeth,E09000022,Upper tier local authority,2020-04-26,2,,,1116,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-26,3,,,436,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-26,1,,,456,,
Islington,E09000019,Upper tier local authority,2020-04-26,3,,,406,,
Hillingdon,E09000017,Upper tier local authority,2020-04-26,4,,,710,,
Havering,E09000016,Upper tier local authority,2020-04-26,1,,,623,,
Harrow,E09000015,Upper tier local authority,2020-04-26,5,,,884,,
Haringey,E09000014,Upper tier local authority,2020-04-26,2,,,539,,
Hackney,E09000012,Upper tier local authority,2020-04-26,2,,,598,,
Greenwich,E09000011,Upper tier local authority,2020-04-26,2,,,623,,
Enfield,E09000010,Upper tier local authority,2020-04-26,3,,,822,,
Ealing,E09000009,Upper tier local authority,2020-04-26,5,,,1029,,
Croydon,E09000008,Upper tier local authority,2020-04-26,9,,,1342,,
Camden,E09000007,Upper tier local authority,2020-04-26,1,,,566,,
Bromley,E09000006,Upper tier local authority,2020-04-26,6,,,1021,,
Brent,E09000005,Upper tier local authority,2020-04-26,4,,,1331,,
Bexley,E09000004,Upper tier local authority,2020-04-26,3,,,599,,
Barnet,E09000003,Upper tier local authority,2020-04-26,5,,,1176,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-26,1,,,447,,
Gateshead,E08000037,Upper tier local authority,2020-04-26,3,,,752,,
Wakefield,E08000036,Upper tier local authority,2020-04-26,11,,,498,,
Leeds,E08000035,Upper tier local authority,2020-04-26,21,,,1317,,
Kirklees,E08000034,Upper tier local authority,2020-04-26,3,,,529,,
Calderdale,E08000033,Upper tier local authority,2020-04-26,4,,,233,,
Bradford,E08000032,Upper tier local authority,2020-04-26,18,,,794,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-26,14,,,776,,
Walsall,E08000030,Upper tier local authority,2020-04-26,17,,,922,,
Solihull,E08000029,Upper tier local authority,2020-04-26,9,,,553,,
Sandwell,E08000028,Upper tier local authority,2020-04-26,12,,,937,,
Dudley,E08000027,Upper tier local authority,2020-04-26,6,,,719,,
Coventry,E08000026,Upper tier local authority,2020-04-26,2,,,649,,
Birmingham,E08000025,Upper tier local authority,2020-04-26,32,,,2790,,
Sunderland,E08000024,Upper tier local authority,2020-04-26,7,,,1099,,
South Tyneside,E08000023,Upper tier local authority,2020-04-26,6,,,502,,
North Tyneside,E08000022,Upper tier local authority,2020-04-26,2,,,450,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-26,11,,,852,,
Sheffield,E08000019,Upper tier local authority,2020-04-26,38,,,2073,,
Rotherham,E08000018,Upper tier local authority,2020-04-26,9,,,671,,
Doncaster,E08000017,Upper tier local authority,2020-04-26,18,,,464,,
Barnsley,E08000016,Upper tier local authority,2020-04-26,14,,,622,,
Wirral,E08000015,Upper tier local authority,2020-04-26,12,,,972,,
Sefton,E08000014,Upper tier local authority,2020-04-26,9,,,774,,
St. Helens,E08000013,Upper tier local authority,2020-04-26,2,,,622,,
Liverpool,E08000012,Upper tier local authority,2020-04-26,14,,,1361,,
Knowsley,E08000011,Upper tier local authority,2020-04-26,5,,,519,,
Wigan,E08000010,Upper tier local authority,2020-04-26,20,,,783,,
Trafford,E08000009,Upper tier local authority,2020-04-26,8,,,587,,
Tameside,E08000008,Upper tier local authority,2020-04-26,11,,,454,,
Stockport,E08000007,Upper tier local authority,2020-04-26,12,,,803,,
Salford,E08000006,Upper tier local authority,2020-04-26,14,,,735,,
Rochdale,E08000005,Upper tier local authority,2020-04-26,4,,,556,,
Oldham,E08000004,Upper tier local authority,2020-04-26,8,,,753,,
Manchester,E08000003,Upper tier local authority,2020-04-26,17,,,1126,,
Bury,E08000002,Upper tier local authority,2020-04-26,5,,,549,,
Bolton,E08000001,Upper tier local authority,2020-04-26,7,,,762,,
Dorset,E06000059,Upper tier local authority,2020-04-26,2,,,302,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-26,5,,,402,,
Northumberland,E06000057,Upper tier local authority,2020-04-26,3,,,730,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-26,3,,,487,,
Bedford,E06000055,Upper tier local authority,2020-04-26,5,,,434,,
Wiltshire,E06000054,Upper tier local authority,2020-04-26,10,,,410,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-26,8,,,473,,
Shropshire,E06000051,Upper tier local authority,2020-04-26,11,,,466,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-26,10,,,750,,
Cheshire East,E06000049,Upper tier local authority,2020-04-26,12,,,815,,
County Durham,E06000047,Upper tier local authority,2020-04-26,17,,,1276,,
Southampton,E06000045,Upper tier local authority,2020-04-26,3,,,441,,
Portsmouth,E06000044,Upper tier local authority,2020-04-26,5,,,275,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-26,4,,,358,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-26,3,,,444,,
Wokingham,E06000041,Upper tier local authority,2020-04-26,5,,,361,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-26,9,,,244,,
Slough,E06000039,Upper tier local authority,2020-04-26,6,,,372,,
Reading,E06000038,Upper tier local authority,2020-04-26,3,,,455,,
West Berkshire,E06000037,Upper tier local authority,2020-04-26,3,,,309,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-26,4,,,206,,
Medway,E06000035,Upper tier local authority,2020-04-26,6,,,608,,
Thurrock,E06000034,Upper tier local authority,2020-04-26,3,,,271,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-26,4,,,294,,
Peterborough,E06000031,Upper tier local authority,2020-04-26,12,,,224,,
Swindon,E06000030,Upper tier local authority,2020-04-26,3,,,348,,
Plymouth,E06000026,Upper tier local authority,2020-04-26,3,,,273,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-26,2,,,336,,
North Somerset,E06000024,Upper tier local authority,2020-04-26,1,,,212,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-26,4,,,582,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-26,3,,,206,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-26,8,,,416,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-26,6,,,248,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-26,15,,,265,,
Leicester,E06000016,Upper tier local authority,2020-04-26,1,,,617,,
Derby,E06000015,Upper tier local authority,2020-04-26,22,,,483,,
York,E06000014,Upper tier local authority,2020-04-26,7,,,257,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-26,17,,,332,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-26,20,,,532,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-26,8,,,414,,
Blackpool,E06000009,Upper tier local authority,2020-04-26,12,,,410,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-26,3,,,303,,
Warrington,E06000007,Upper tier local authority,2020-04-26,7,,,579,,
Darlington,E06000005,Upper tier local authority,2020-04-26,2,,,246,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-26,9,,,349,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-26,2,,,295,,
Middlesbrough,E06000002,Upper tier local authority,2020-04-26,5,,,507,,
Hartlepool,E06000001,Upper tier local authority,2020-04-26,7,,,188,,
England,E92000001,Nation,2020-04-25,1819,1805,14,115738,115390,348
South West,E12000009,Region,2020-04-25,89,,,5953,,
South East,E12000008,Region,2020-04-25,270,,,16495,,
London,E12000007,Region,2020-04-25,160,,,24007,,
East of England,E12000006,Region,2020-04-25,226,,,10020,,
West Midlands,E12000005,Region,2020-04-25,232,,,12416,,
East Midlands,E12000004,Region,2020-04-25,111,,,6449,,
Yorkshire and The Humber,E12000003,Region,2020-04-25,236,,,9517,,
North West,E12000002,Region,2020-04-25,303,,,18768,,
North East,E12000001,Region,2020-04-25,123,,,7172,,
Worcestershire,E10000034,Upper tier local authority,2020-04-25,13,,,1089,,
West Sussex,E10000032,Upper tier local authority,2020-04-25,18,,,1071,,
Warwickshire,E10000031,Upper tier local authority,2020-04-25,30,,,1098,,
Surrey,E10000030,Upper tier local authority,2020-04-25,28,,,2491,,
Suffolk,E10000029,Upper tier local authority,2020-04-25,33,,,1006,,
Staffordshire,E10000028,Upper tier local authority,2020-04-25,27,,,1620,,
Somerset,E10000027,Upper tier local authority,2020-04-25,9,,,459,,
Oxfordshire,E10000025,Upper tier local authority,2020-04-25,26,,,1494,,
Nottinghamshire,E10000024,Upper tier local authority,2020-04-25,6,,,1033,,
North Yorkshire,E10000023,Upper tier local authority,2020-04-25,18,,,839,,
Northamptonshire,E10000021,Upper tier local authority,2020-04-25,1,,,999,,
Norfolk,E10000020,Upper tier local authority,2020-04-25,31,,,1384,,
Lincolnshire,E10000019,Upper tier local authority,2020-04-25,13,,,794,,
Leicestershire,E10000018,Upper tier local authority,2020-04-25,18,,,871,,
Lancashire,E10000017,Upper tier local authority,2020-04-25,40,,,2672,,
Kent,E10000016,Upper tier local authority,2020-04-25,77,,,3366,,
Hertfordshire,E10000015,Upper tier local authority,2020-04-25,25,,,2194,,
Hampshire,E10000014,Upper tier local authority,2020-04-25,40,,,2634,,
Gloucestershire,E10000013,Upper tier local authority,2020-04-25,13,,,1141,,
Essex,E10000012,Upper tier local authority,2020-04-25,76,,,2440,,
East Sussex,E10000011,Upper tier local authority,2020-04-25,9,,,528,,
Devon,E10000008,Upper tier local authority,2020-04-25,7,,,651,,
Derbyshire,E10000007,Upper tier local authority,2020-04-25,51,,,1167,,
Cumbria,E10000006,Upper tier local authority,2020-04-25,30,,,1768,,
Cambridgeshire,E10000003,Upper tier local authority,2020-04-25,11,,,706,,
Buckinghamshire,E10000002,Upper tier local authority,2020-04-25,19,,,786,,
Westminster,E09000033,Upper tier local authority,2020-04-25,2,,,586,,
Wandsworth,E09000032,Upper tier local authority,2020-04-25,6,,,901,,
Waltham Forest,E09000031,Upper tier local authority,2020-04-25,7,,,706,,
Tower Hamlets,E09000030,Upper tier local authority,2020-04-25,4,,,593,,
Sutton,E09000029,Upper tier local authority,2020-04-25,2,,,658,,
Southwark,E09000028,Upper tier local authority,2020-04-25,1,,,1164,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-25,2,,,359,,
Redbridge,E09000026,Upper tier local authority,2020-04-25,5,,,655,,
Newham,E09000025,Upper tier local authority,2020-04-25,6,,,932,,
Merton,E09000024,Upper tier local authority,2020-04-25,5,,,640,,
Lewisham,E09000023,Upper tier local authority,2020-04-25,5,,,894,,
Lambeth,E09000022,Upper tier local authority,2020-04-25,4,,,1114,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-25,4,,,433,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-25,4,,,455,,
Islington,E09000019,Upper tier local authority,2020-04-25,1,,,403,,
Hounslow,E09000018,Upper tier local authority,2020-04-25,7,,,634,,
Hillingdon,E09000017,Upper tier local authority,2020-04-25,2,,,706,,
Havering,E09000016,Upper tier local authority,2020-04-25,5,,,622,,
Harrow,E09000015,Upper tier local authority,2020-04-25,10,,,879,,
Haringey,E09000014,Upper tier local authority,2020-04-25,6,,,537,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-25,2,,,607,,
Hackney,E09000012,Upper tier local authority,2020-04-25,1,,,596,,
Greenwich,E09000011,Upper tier local authority,2020-04-25,2,,,621,,
Enfield,E09000010,Upper tier local authority,2020-04-25,18,,,819,,
Ealing,E09000009,Upper tier local authority,2020-04-25,8,,,1024,,
Croydon,E09000008,Upper tier local authority,2020-04-25,7,,,1333,,
Camden,E09000007,Upper tier local authority,2020-04-25,3,,,565,,
Bromley,E09000006,Upper tier local authority,2020-04-25,6,,,1015,,
Brent,E09000005,Upper tier local authority,2020-04-25,6,,,1327,,
Bexley,E09000004,Upper tier local authority,2020-04-25,9,,,596,,
Barnet,E09000003,Upper tier local authority,2020-04-25,7,,,1171,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-25,3,,,446,,
Gateshead,E08000037,Upper tier local authority,2020-04-25,7,,,749,,
Wakefield,E08000036,Upper tier local authority,2020-04-25,6,,,487,,
Leeds,E08000035,Upper tier local authority,2020-04-25,25,,,1296,,
Kirklees,E08000034,Upper tier local authority,2020-04-25,7,,,526,,
Calderdale,E08000033,Upper tier local authority,2020-04-25,4,,,229,,
Bradford,E08000032,Upper tier local authority,2020-04-25,28,,,776,,
Wolverhampton,E08000031,Upper tier local authority,2020-04-25,18,,,762,,
Walsall,E08000030,Upper tier local authority,2020-04-25,22,,,905,,
Solihull,E08000029,Upper tier local authority,2020-04-25,3,,,544,,
Sandwell,E08000028,Upper tier local authority,2020-04-25,12,,,925,,
Dudley,E08000027,Upper tier local authority,2020-04-25,21,,,713,,
Coventry,E08000026,Upper tier local authority,2020-04-25,15,,,647,,
Birmingham,E08000025,Upper tier local authority,2020-04-25,37,,,2758,,
Sunderland,E08000024,Upper tier local authority,2020-04-25,16,,,1092,,
South Tyneside,E08000023,Upper tier local authority,2020-04-25,12,,,496,,
North Tyneside,E08000022,Upper tier local authority,2020-04-25,2,,,448,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-25,11,,,841,,
Sheffield,E08000019,Upper tier local authority,2020-04-25,54,,,2035,,
Rotherham,E08000018,Upper tier local authority,2020-04-25,13,,,662,,
Doncaster,E08000017,Upper tier local authority,2020-04-25,6,,,446,,
Barnsley,E08000016,Upper tier local authority,2020-04-25,21,,,608,,
Wirral,E08000015,Upper tier local authority,2020-04-25,12,,,960,,
Sefton,E08000014,Upper tier local authority,2020-04-25,12,,,765,,
St. Helens,E08000013,Upper tier local authority,2020-04-25,11,,,620,,
Liverpool,E08000012,Upper tier local authority,2020-04-25,23,,,1347,,
Knowsley,E08000011,Upper tier local authority,2020-04-25,8,,,514,,
Wigan,E08000010,Upper tier local authority,2020-04-25,12,,,763,,
Trafford,E08000009,Upper tier local authority,2020-04-25,8,,,579,,
Tameside,E08000008,Upper tier local authority,2020-04-25,5,,,443,,
Stockport,E08000007,Upper tier local authority,2020-04-25,15,,,791,,
Salford,E08000006,Upper tier local authority,2020-04-25,11,,,721,,
Rochdale,E08000005,Upper tier local authority,2020-04-25,4,,,552,,
Oldham,E08000004,Upper tier local authority,2020-04-25,9,,,745,,
Manchester,E08000003,Upper tier local authority,2020-04-25,14,,,1109,,
Bury,E08000002,Upper tier local authority,2020-04-25,8,,,544,,
Bolton,E08000001,Upper tier local authority,2020-04-25,10,,,755,,
Dorset,E06000059,Upper tier local authority,2020-04-25,6,,,300,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-25,2,,,397,,
Northumberland,E06000057,Upper tier local authority,2020-04-25,13,,,727,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-25,15,,,484,,
Bedford,E06000055,Upper tier local authority,2020-04-25,5,,,429,,
Wiltshire,E06000054,Upper tier local authority,2020-04-25,3,,,400,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-25,6,,,465,,
Shropshire,E06000051,Upper tier local authority,2020-04-25,11,,,455,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-25,16,,,740,,
Cheshire East,E06000049,Upper tier local authority,2020-04-25,27,,,803,,
County Durham,E06000047,Upper tier local authority,2020-04-25,33,,,1259,,
Isle of Wight,E06000046,Upper tier local authority,2020-04-25,1,,,103,,
Southampton,E06000045,Upper tier local authority,2020-04-25,4,,,438,,
Portsmouth,E06000044,Upper tier local authority,2020-04-25,2,,,270,,
Brighton and Hove,E06000043,Upper tier local authority,2020-04-25,4,,,354,,
Milton Keynes,E06000042,Upper tier local authority,2020-04-25,4,,,441,,
Wokingham,E06000041,Upper tier local authority,2020-04-25,8,,,356,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-25,4,,,235,,
Slough,E06000039,Upper tier local authority,2020-04-25,4,,,366,,
Reading,E06000038,Upper tier local authority,2020-04-25,9,,,452,,
West Berkshire,E06000037,Upper tier local authority,2020-04-25,7,,,306,,
Bracknell Forest,E06000036,Upper tier local authority,2020-04-25,1,,,202,,
Medway,E06000035,Upper tier local authority,2020-04-25,5,,,602,,
Thurrock,E06000034,Upper tier local authority,2020-04-25,2,,,268,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-25,4,,,290,,
Luton,E06000032,Upper tier local authority,2020-04-25,19,,,607,,
Peterborough,E06000031,Upper tier local authority,2020-04-25,5,,,212,,
Swindon,E06000030,Upper tier local authority,2020-04-25,4,,,345,,
Torbay,E06000027,Upper tier local authority,2020-04-25,17,,,199,,
Plymouth,E06000026,Upper tier local authority,2020-04-25,3,,,270,,
South Gloucestershire,E06000025,Upper tier local authority,2020-04-25,11,,,334,,
North Somerset,E06000024,Upper tier local authority,2020-04-25,3,,,211,,
"Bristol, City of",E06000023,Upper tier local authority,2020-04-25,5,,,578,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-25,12,,,408,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-25,8,,,242,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-25,3,,,250,,
Nottingham,E06000018,Upper tier local authority,2020-04-25,1,,,488,,
Leicester,E06000016,Upper tier local authority,2020-04-25,13,,,616,,
Derby,E06000015,Upper tier local authority,2020-04-25,8,,,461,,
York,E06000014,Upper tier local authority,2020-04-25,8,,,250,,
North Lincolnshire,E06000013,Upper tier local authority,2020-04-25,5,,,315,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-25,2,,,130,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-25,22,,,512,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-25,17,,,406,,
Blackpool,E06000009,Upper tier local authority,2020-04-25,11,,,398,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-25,6,,,300,,
Warrington,E06000007,Upper tier local authority,2020-04-25,10,,,572,,
Halton,E06000006,Upper tier local authority,2020-04-25,1,,,307,,
Darlington,E06000005,Upper tier local authority,2020-04-25,5,,,244,,
