Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Cumulative lab-confirmed cases
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-03,17,98
Redbridge,E09000026,Upper tier local authority,2020-04-03,19,309
Reading,E06000038,Upper tier local authority,2020-04-03,8,111
Portsmouth,E06000044,Upper tier local authority,2020-04-03,10,106
Plymouth,E06000026,Upper tier local authority,2020-04-03,14,92
Peterborough,E06000031,Upper tier local authority,2020-04-03,10,70
Oxfordshire,E10000025,Upper tier local authority,2020-04-03,67,496
Oldham,E08000004,Upper tier local authority,2020-04-03,20,216
Nottinghamshire,E10000024,Upper tier local authority,2020-04-03,40,449
Nottingham,E06000018,Upper tier local authority,2020-04-03,16,185
Northumberland,E06000057,Upper tier local authority,2020-04-03,22,181
Northamptonshire,E10000021,Upper tier local authority,2020-04-03,55,471
North Yorkshire,E10000023,Upper tier local authority,2020-04-03,32,267
North Tyneside,E08000022,Upper tier local authority,2020-04-03,13,156
North Somerset,E06000024,Upper tier local authority,2020-04-03,8,77
North Lincolnshire,E06000013,Upper tier local authority,2020-04-03,14,60
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-03,10,47
Norfolk,E10000020,Upper tier local authority,2020-04-03,43,322
Newham,E09000025,Upper tier local authority,2020-04-03,57,497
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-03,32,344
Milton Keynes,E06000042,Upper tier local authority,2020-04-03,12,187
Middlesbrough,E06000002,Upper tier local authority,2020-04-03,26,149
Merton,E09000024,Upper tier local authority,2020-04-03,22,356
Medway,E06000035,Upper tier local authority,2020-04-03,14,206
Manchester,E08000003,Upper tier local authority,2020-04-03,30,320
Luton,E06000032,Upper tier local authority,2020-04-03,15,203
Liverpool,E08000012,Upper tier local authority,2020-04-03,56,505
Lincolnshire,E10000019,Upper tier local authority,2020-04-03,38,282
Lewisham,E09000023,Upper tier local authority,2020-04-03,44,490
Leicestershire,E10000018,Upper tier local authority,2020-04-03,26,342
Leicester,E06000016,Upper tier local authority,2020-04-03,26,217
Leeds,E08000035,Upper tier local authority,2020-04-03,37,336
Lancashire,E10000017,Upper tier local authority,2020-04-03,112,865
Lambeth,E09000022,Upper tier local authority,2020-04-03,37,671
Knowsley,E08000011,Upper tier local authority,2020-04-03,21,158
Kirklees,E08000034,Upper tier local authority,2020-04-03,21,190
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-03,20,196
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-03,9,43
Kent,E10000016,Upper tier local authority,2020-04-03,90,912
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-03,14,272
Islington,E09000019,Upper tier local authority,2020-04-03,13,261
Isle of Wight,E06000046,Upper tier local authority,2020-04-03,1,28
Hounslow,E09000018,Upper tier local authority,2020-04-03,24,342
Hillingdon,E09000017,Upper tier local authority,2020-04-03,43,353
Hertfordshire,E10000015,Upper tier local authority,2020-04-03,70,958
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-03,5,64
Havering,E09000016,Upper tier local authority,2020-04-03,32,269
Hartlepool,E06000001,Upper tier local authority,2020-04-03,5,30
Harrow,E09000015,Upper tier local authority,2020-04-03,23,466
Haringey,E09000014,Upper tier local authority,2020-04-03,22,298
Hampshire,E10000014,Upper tier local authority,2020-04-03,88,1017
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-03,19,275
Halton,E06000006,Upper tier local authority,2020-04-03,18,97
Hackney,E09000012,Upper tier local authority,2020-04-03,25,348
Greenwich,E09000011,Upper tier local authority,2020-04-03,23,323
Gloucestershire,E10000013,Upper tier local authority,2020-04-03,28,326
Gateshead,E08000037,Upper tier local authority,2020-04-03,19,177
Essex,E10000012,Upper tier local authority,2020-04-03,90,995
Enfield,E09000010,Upper tier local authority,2020-04-03,21,357
East Sussex,E10000011,Upper tier local authority,2020-04-03,12,193
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-03,12,103
Ealing,E09000009,Upper tier local authority,2020-04-03,29,506
Dudley,E08000027,Upper tier local authority,2020-04-03,16,302
Dorset,E06000059,Upper tier local authority,2020-04-03,15,121
Doncaster,E08000017,Upper tier local authority,2020-04-03,16,170
Devon,E10000008,Upper tier local authority,2020-04-03,18,215
Derbyshire,E10000007,Upper tier local authority,2020-04-03,34,529
Derby,E06000015,Upper tier local authority,2020-04-03,22,282
Darlington,E06000005,Upper tier local authority,2020-04-03,6,43
Cumbria,E10000006,Upper tier local authority,2020-04-03,44,728
Croydon,E09000008,Upper tier local authority,2020-04-03,47,696
Coventry,E08000026,Upper tier local authority,2020-04-03,22,275
County Durham,E06000047,Upper tier local authority,2020-04-03,37,275
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-03,18,182
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-03,35,214
Cheshire East,E06000049,Upper tier local authority,2020-04-03,14,202
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-03,14,167
Camden,E09000007,Upper tier local authority,2020-04-03,18,304
Cambridgeshire,E10000003,Upper tier local authority,2020-04-03,17,240
Calderdale,E08000033,Upper tier local authority,2020-04-03,12,86
Bury,E08000002,Upper tier local authority,2020-04-03,18,141
Buckinghamshire,E10000002,Upper tier local authority,2020-04-03,23,321
Bromley,E09000006,Upper tier local authority,2020-04-03,30,522
"Bristol, City of",E06000023,Upper tier local authority,2020-04-03,19,201
Brighton and Hove,E06000043,Upper tier local authority,2020-04-03,9,133
Brent,E09000005,Upper tier local authority,2020-04-03,55,759
Bradford,E08000032,Upper tier local authority,2020-04-03,24,214
Bracknell Forest,E06000036,Upper tier local authority,2020-04-03,10,69
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-03,11,113
Bolton,E08000001,Upper tier local authority,2020-04-03,35,179
Blackpool,E06000009,Upper tier local authority,2020-04-03,8,75
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-03,9,75
Birmingham,E08000025,Upper tier local authority,2020-04-03,80,1350
Bexley,E09000004,Upper tier local authority,2020-04-03,24,270
Bedford,E06000055,Upper tier local authority,2020-04-03,19,132
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-03,4,65
Barnsley,E08000016,Upper tier local authority,2020-04-03,9,227
Barnet,E09000003,Upper tier local authority,2020-04-03,36,679
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-03,15,222
Yorkshire and The Humber,E12000003,Region,2020-04-03,293,3155
West Midlands,E12000005,Region,2020-04-03,365,5044
South West,E12000009,Region,2020-04-03,182,1913
South East,E12000008,Region,2020-04-03,481,5656
North West,E12000002,Region,2020-04-03,674,5868
North East,E12000001,Region,2020-04-03,255,1952
London,E12000007,Region,2020-04-03,900,12887
East of England,E12000006,Region,2020-04-03,332,3614
East Midlands,E12000004,Region,2020-04-03,258,2764
England,E92000001,Nation,2020-04-03,3900,44364
York,E06000014,Upper tier local authority,2020-04-02,11,62
Worcestershire,E10000034,Upper tier local authority,2020-04-02,31,385
Wolverhampton,E08000031,Upper tier local authority,2020-04-02,17,296
Wokingham,E06000041,Upper tier local authority,2020-04-02,2,101
Wirral,E08000015,Upper tier local authority,2020-04-02,37,194
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-02,4,102
Wiltshire,E06000054,Upper tier local authority,2020-04-02,10,137
Wigan,E08000010,Upper tier local authority,2020-04-02,24,160
Westminster,E09000033,Upper tier local authority,2020-04-02,18,360
West Sussex,E10000032,Upper tier local authority,2020-04-02,13,255
West Berkshire,E06000037,Upper tier local authority,2020-04-02,5,91
Warwickshire,E10000031,Upper tier local authority,2020-04-02,50,371
Warrington,E06000007,Upper tier local authority,2020-04-02,25,129
Wandsworth,E09000032,Upper tier local authority,2020-04-02,37,526
Waltham Forest,E09000031,Upper tier local authority,2020-04-02,27,344
Walsall,E08000030,Upper tier local authority,2020-04-02,48,356
Wakefield,E08000036,Upper tier local authority,2020-04-02,17,151
Trafford,E08000009,Upper tier local authority,2020-04-02,27,200
Tower Hamlets,E09000030,Upper tier local authority,2020-04-02,26,309
Torbay,E06000027,Upper tier local authority,2020-04-02,2,54
Thurrock,E06000034,Upper tier local authority,2020-04-02,17,119
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-02,7,79
Tameside,E08000008,Upper tier local authority,2020-04-02,18,149
Swindon,E06000030,Upper tier local authority,2020-04-02,12,66
Sutton,E09000029,Upper tier local authority,2020-04-02,29,277
Surrey,E10000030,Upper tier local authority,2020-04-02,65,892
Sunderland,E08000024,Upper tier local authority,2020-04-02,37,243
Suffolk,E10000029,Upper tier local authority,2020-04-02,19,237
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-02,9,97
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-02,13,97
Stockport,E08000007,Upper tier local authority,2020-04-02,28,221
Staffordshire,E10000028,Upper tier local authority,2020-04-02,58,530
St. Helens,E08000013,Upper tier local authority,2020-04-02,25,190
Southwark,E09000028,Upper tier local authority,2020-04-02,39,633
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-02,14,117
Southampton,E06000045,Upper tier local authority,2020-04-02,17,156
South Tyneside,E08000023,Upper tier local authority,2020-04-02,13,81
South Gloucestershire,E06000025,Upper tier local authority,2020-04-02,9,117
Somerset,E10000027,Upper tier local authority,2020-04-02,18,100
Solihull,E08000029,Upper tier local authority,2020-04-02,25,208
Slough,E06000039,Upper tier local authority,2020-04-02,3,143
Shropshire,E06000051,Upper tier local authority,2020-04-02,8,144
Sheffield,E08000019,Upper tier local authority,2020-04-02,52,881
Sefton,E08000014,Upper tier local authority,2020-04-02,29,214
Sandwell,E08000028,Upper tier local authority,2020-04-02,37,345
Salford,E08000006,Upper tier local authority,2020-04-02,21,230
Rotherham,E08000018,Upper tier local authority,2020-04-02,15,221
Rochdale,E08000005,Upper tier local authority,2020-04-02,9,152
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-02,8,198
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-02,7,81
Redbridge,E09000026,Upper tier local authority,2020-04-02,26,290
Reading,E06000038,Upper tier local authority,2020-04-02,8,103
Portsmouth,E06000044,Upper tier local authority,2020-04-02,5,96
Plymouth,E06000026,Upper tier local authority,2020-04-02,12,78
Peterborough,E06000031,Upper tier local authority,2020-04-02,4,60
Oxfordshire,E10000025,Upper tier local authority,2020-04-02,68,429
Oldham,E08000004,Upper tier local authority,2020-04-02,23,196
Nottinghamshire,E10000024,Upper tier local authority,2020-04-02,40,409
Nottingham,E06000018,Upper tier local authority,2020-04-02,20,169
Northumberland,E06000057,Upper tier local authority,2020-04-02,24,159
Northamptonshire,E10000021,Upper tier local authority,2020-04-02,51,416
North Yorkshire,E10000023,Upper tier local authority,2020-04-02,19,235
North Tyneside,E08000022,Upper tier local authority,2020-04-02,14,143
North Somerset,E06000024,Upper tier local authority,2020-04-02,6,69
North Lincolnshire,E06000013,Upper tier local authority,2020-04-02,4,46
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-02,1,37
Norfolk,E10000020,Upper tier local authority,2020-04-02,27,279
Newham,E09000025,Upper tier local authority,2020-04-02,34,440
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-02,31,312
Milton Keynes,E06000042,Upper tier local authority,2020-04-02,12,175
Middlesbrough,E06000002,Upper tier local authority,2020-04-02,13,123
Merton,E09000024,Upper tier local authority,2020-04-02,33,334
Medway,E06000035,Upper tier local authority,2020-04-02,24,192
Manchester,E08000003,Upper tier local authority,2020-04-02,34,290
Luton,E06000032,Upper tier local authority,2020-04-02,21,188
Liverpool,E08000012,Upper tier local authority,2020-04-02,55,449
Lincolnshire,E10000019,Upper tier local authority,2020-04-02,14,244
Lewisham,E09000023,Upper tier local authority,2020-04-02,53,446
Leicestershire,E10000018,Upper tier local authority,2020-04-02,19,316
Leicester,E06000016,Upper tier local authority,2020-04-02,24,191
Leeds,E08000035,Upper tier local authority,2020-04-02,30,299
Lancashire,E10000017,Upper tier local authority,2020-04-02,94,753
Lambeth,E09000022,Upper tier local authority,2020-04-02,39,634
Knowsley,E08000011,Upper tier local authority,2020-04-02,21,137
Kirklees,E08000034,Upper tier local authority,2020-04-02,22,169
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-02,16,176
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-02,8,34
Kent,E10000016,Upper tier local authority,2020-04-02,79,822
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-02,16,258
Islington,E09000019,Upper tier local authority,2020-04-02,21,248
Isle of Wight,E06000046,Upper tier local authority,2020-04-02,1,27
Hounslow,E09000018,Upper tier local authority,2020-04-02,33,318
Hillingdon,E09000017,Upper tier local authority,2020-04-02,16,310
Hertfordshire,E10000015,Upper tier local authority,2020-04-02,100,888
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-02,4,59
Havering,E09000016,Upper tier local authority,2020-04-02,30,237
Hartlepool,E06000001,Upper tier local authority,2020-04-02,2,25
Harrow,E09000015,Upper tier local authority,2020-04-02,26,443
Haringey,E09000014,Upper tier local authority,2020-04-02,17,276
Hampshire,E10000014,Upper tier local authority,2020-04-02,87,929
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-02,20,256
Halton,E06000006,Upper tier local authority,2020-04-02,14,79
Hackney,E09000012,Upper tier local authority,2020-04-02,37,323
Greenwich,E09000011,Upper tier local authority,2020-04-02,21,300
Gloucestershire,E10000013,Upper tier local authority,2020-04-02,29,298
Gateshead,E08000037,Upper tier local authority,2020-04-02,24,158
Essex,E10000012,Upper tier local authority,2020-04-02,99,905
Enfield,E09000010,Upper tier local authority,2020-04-02,21,336
East Sussex,E10000011,Upper tier local authority,2020-04-02,17,181
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-02,7,91
Ealing,E09000009,Upper tier local authority,2020-04-02,37,477
Dudley,E08000027,Upper tier local authority,2020-04-02,30,286
Dorset,E06000059,Upper tier local authority,2020-04-02,10,106
Doncaster,E08000017,Upper tier local authority,2020-04-02,11,154
Devon,E10000008,Upper tier local authority,2020-04-02,23,197
Derbyshire,E10000007,Upper tier local authority,2020-04-02,26,495
Derby,E06000015,Upper tier local authority,2020-04-02,19,260
Darlington,E06000005,Upper tier local authority,2020-04-02,5,37
Cumbria,E10000006,Upper tier local authority,2020-04-02,65,684
Croydon,E09000008,Upper tier local authority,2020-04-02,80,649
Coventry,E08000026,Upper tier local authority,2020-04-02,20,253
County Durham,E06000047,Upper tier local authority,2020-04-02,37,238
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-02,17,164
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-02,25,179
Cheshire East,E06000049,Upper tier local authority,2020-04-02,28,188
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-02,17,153
Camden,E09000007,Upper tier local authority,2020-04-02,23,286
Cambridgeshire,E10000003,Upper tier local authority,2020-04-02,21,223
Calderdale,E08000033,Upper tier local authority,2020-04-02,11,74
Bury,E08000002,Upper tier local authority,2020-04-02,8,123
Buckinghamshire,E10000002,Upper tier local authority,2020-04-02,32,298
Bromley,E09000006,Upper tier local authority,2020-04-02,34,492
"Bristol, City of",E06000023,Upper tier local authority,2020-04-02,14,182
Brighton and Hove,E06000043,Upper tier local authority,2020-04-02,12,124
Brent,E09000005,Upper tier local authority,2020-04-02,57,704
Bradford,E08000032,Upper tier local authority,2020-04-02,19,190
Bracknell Forest,E06000036,Upper tier local authority,2020-04-02,3,59
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-02,10,102
Bolton,E08000001,Upper tier local authority,2020-04-02,17,144
Blackpool,E06000009,Upper tier local authority,2020-04-02,18,67
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-02,12,66
Birmingham,E08000025,Upper tier local authority,2020-04-02,102,1270
Bexley,E09000004,Upper tier local authority,2020-04-02,16,246
Bedford,E06000055,Upper tier local authority,2020-04-02,12,113
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-02,4,61
Barnsley,E08000016,Upper tier local authority,2020-04-02,14,218
Barnet,E09000003,Upper tier local authority,2020-04-02,63,643
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-02,22,207
Yorkshire and The Humber,E12000003,Region,2020-04-02,241,2862
West Midlands,E12000005,Region,2020-04-02,446,4679
South West,E12000009,Region,2020-04-02,176,1731
South East,E12000008,Region,2020-04-02,457,5175
North West,E12000002,Region,2020-04-02,657,5194
North East,E12000001,Region,2020-04-02,220,1697
London,E12000007,Region,2020-04-02,975,11987
East of England,E12000006,Region,2020-04-02,351,3282
East Midlands,E12000004,Region,2020-04-02,213,2506
England,E92000001,Nation,2020-04-02,3870,40464
York,E06000014,Upper tier local authority,2020-04-01,12,51
Worcestershire,E10000034,Upper tier local authority,2020-04-01,34,354
Wolverhampton,E08000031,Upper tier local authority,2020-04-01,19,279
Wokingham,E06000041,Upper tier local authority,2020-04-01,14,99
Wirral,E08000015,Upper tier local authority,2020-04-01,19,157
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-01,8,98
Wiltshire,E06000054,Upper tier local authority,2020-04-01,10,127
Wigan,E08000010,Upper tier local authority,2020-04-01,13,136
Westminster,E09000033,Upper tier local authority,2020-04-01,18,342
West Sussex,E10000032,Upper tier local authority,2020-04-01,19,242
West Berkshire,E06000037,Upper tier local authority,2020-04-01,14,86
Warwickshire,E10000031,Upper tier local authority,2020-04-01,28,321
Warrington,E06000007,Upper tier local authority,2020-04-01,17,104
Wandsworth,E09000032,Upper tier local authority,2020-04-01,37,489
Waltham Forest,E09000031,Upper tier local authority,2020-04-01,25,317
Walsall,E08000030,Upper tier local authority,2020-04-01,36,308
Wakefield,E08000036,Upper tier local authority,2020-04-01,17,134
Trafford,E08000009,Upper tier local authority,2020-04-01,27,173
Tower Hamlets,E09000030,Upper tier local authority,2020-04-01,24,283
Torbay,E06000027,Upper tier local authority,2020-04-01,3,52
Thurrock,E06000034,Upper tier local authority,2020-04-01,10,102
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-01,4,72
Tameside,E08000008,Upper tier local authority,2020-04-01,15,131
Swindon,E06000030,Upper tier local authority,2020-04-01,8,54
Sutton,E09000029,Upper tier local authority,2020-04-01,37,248
Surrey,E10000030,Upper tier local authority,2020-04-01,91,827
Sunderland,E08000024,Upper tier local authority,2020-04-01,43,206
Suffolk,E10000029,Upper tier local authority,2020-04-01,28,218
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-01,17,88
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-01,12,84
Stockport,E08000007,Upper tier local authority,2020-04-01,33,193
Staffordshire,E10000028,Upper tier local authority,2020-04-01,54,472
St. Helens,E08000013,Upper tier local authority,2020-04-01,29,165
Southwark,E09000028,Upper tier local authority,2020-04-01,54,594
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-01,16,103
Southampton,E06000045,Upper tier local authority,2020-04-01,14,139
South Tyneside,E08000023,Upper tier local authority,2020-04-01,9,68
South Gloucestershire,E06000025,Upper tier local authority,2020-04-01,6,108
Somerset,E10000027,Upper tier local authority,2020-04-01,6,82
Solihull,E08000029,Upper tier local authority,2020-04-01,15,183
Slough,E06000039,Upper tier local authority,2020-04-01,11,140
Shropshire,E06000051,Upper tier local authority,2020-04-01,13,136
Sheffield,E08000019,Upper tier local authority,2020-04-01,63,829
Sefton,E08000014,Upper tier local authority,2020-04-01,28,185
Sandwell,E08000028,Upper tier local authority,2020-04-01,30,308
Salford,E08000006,Upper tier local authority,2020-04-01,18,209
Rotherham,E08000018,Upper tier local authority,2020-04-01,22,206
Rochdale,E08000005,Upper tier local authority,2020-04-01,16,143
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-01,15,190
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-01,11,74
Redbridge,E09000026,Upper tier local authority,2020-04-01,22,264
Reading,E06000038,Upper tier local authority,2020-04-01,14,95
Portsmouth,E06000044,Upper tier local authority,2020-04-01,6,91
Plymouth,E06000026,Upper tier local authority,2020-04-01,8,66
Peterborough,E06000031,Upper tier local authority,2020-04-01,6,56
Oxfordshire,E10000025,Upper tier local authority,2020-04-01,39,361
Oldham,E08000004,Upper tier local authority,2020-04-01,22,173
Nottinghamshire,E10000024,Upper tier local authority,2020-04-01,34,369
Nottingham,E06000018,Upper tier local authority,2020-04-01,16,149
Northumberland,E06000057,Upper tier local authority,2020-04-01,40,135
Northamptonshire,E10000021,Upper tier local authority,2020-04-01,53,365
North Yorkshire,E10000023,Upper tier local authority,2020-04-01,32,216
North Tyneside,E08000022,Upper tier local authority,2020-04-01,35,129
North Somerset,E06000024,Upper tier local authority,2020-04-01,8,63
North Lincolnshire,E06000013,Upper tier local authority,2020-04-01,8,42
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-01,5,36
Norfolk,E10000020,Upper tier local authority,2020-04-01,22,252
Newham,E09000025,Upper tier local authority,2020-04-01,39,406
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-01,41,281
Milton Keynes,E06000042,Upper tier local authority,2020-04-01,14,163
Middlesbrough,E06000002,Upper tier local authority,2020-04-01,23,110
Merton,E09000024,Upper tier local authority,2020-04-01,27,301
Medway,E06000035,Upper tier local authority,2020-04-01,33,168
Manchester,E08000003,Upper tier local authority,2020-04-01,28,256
Luton,E06000032,Upper tier local authority,2020-04-01,17,167
Liverpool,E08000012,Upper tier local authority,2020-04-01,47,394
Lincolnshire,E10000019,Upper tier local authority,2020-04-01,32,230
Lewisham,E09000023,Upper tier local authority,2020-04-01,35,393
Leicestershire,E10000018,Upper tier local authority,2020-04-01,45,297
Leicester,E06000016,Upper tier local authority,2020-04-01,33,167
Leeds,E08000035,Upper tier local authority,2020-04-01,31,269
Lancashire,E10000017,Upper tier local authority,2020-04-01,91,659
Lambeth,E09000022,Upper tier local authority,2020-04-01,48,595
Knowsley,E08000011,Upper tier local authority,2020-04-01,18,116
Kirklees,E08000034,Upper tier local authority,2020-04-01,24,147
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-01,9,160
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-01,5,26
Kent,E10000016,Upper tier local authority,2020-04-01,110,743
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-01,16,242
Islington,E09000019,Upper tier local authority,2020-04-01,17,227
Isle of Wight,E06000046,Upper tier local authority,2020-04-01,7,26
Hounslow,E09000018,Upper tier local authority,2020-04-01,32,285
Hillingdon,E09000017,Upper tier local authority,2020-04-01,22,294
Hertfordshire,E10000015,Upper tier local authority,2020-04-01,83,788
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-01,6,55
Havering,E09000016,Upper tier local authority,2020-04-01,29,207
Hartlepool,E06000001,Upper tier local authority,2020-04-01,3,23
Harrow,E09000015,Upper tier local authority,2020-04-01,23,417
Haringey,E09000014,Upper tier local authority,2020-04-01,22,259
Hampshire,E10000014,Upper tier local authority,2020-04-01,71,842
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-01,26,236
Halton,E06000006,Upper tier local authority,2020-04-01,8,65
Hackney,E09000012,Upper tier local authority,2020-04-01,32,286
Greenwich,E09000011,Upper tier local authority,2020-04-01,28,279
Gloucestershire,E10000013,Upper tier local authority,2020-04-01,34,269
Gateshead,E08000037,Upper tier local authority,2020-04-01,33,134
Essex,E10000012,Upper tier local authority,2020-04-01,109,806
Enfield,E09000010,Upper tier local authority,2020-04-01,27,315
East Sussex,E10000011,Upper tier local authority,2020-04-01,21,164
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-01,8,84
Ealing,E09000009,Upper tier local authority,2020-04-01,26,440
Dudley,E08000027,Upper tier local authority,2020-04-01,18,256
Dorset,E06000059,Upper tier local authority,2020-04-01,14,96
Doncaster,E08000017,Upper tier local authority,2020-04-01,17,143
Devon,E10000008,Upper tier local authority,2020-04-01,25,174
Derbyshire,E10000007,Upper tier local authority,2020-04-01,51,469
Derby,E06000015,Upper tier local authority,2020-04-01,30,241
Darlington,E06000005,Upper tier local authority,2020-04-01,4,32
Cumbria,E10000006,Upper tier local authority,2020-04-01,73,619
Croydon,E09000008,Upper tier local authority,2020-04-01,55,569
Coventry,E08000026,Upper tier local authority,2020-04-01,28,233
County Durham,E06000047,Upper tier local authority,2020-04-01,52,201
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-01,21,147
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-01,29,154
Cheshire East,E06000049,Upper tier local authority,2020-04-01,32,160
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-01,14,136
Camden,E09000007,Upper tier local authority,2020-04-01,19,263
Cambridgeshire,E10000003,Upper tier local authority,2020-04-01,13,202
Calderdale,E08000033,Upper tier local authority,2020-04-01,6,63
Bury,E08000002,Upper tier local authority,2020-04-01,15,115
Buckinghamshire,E10000002,Upper tier local authority,2020-04-01,19,266
Bromley,E09000006,Upper tier local authority,2020-04-01,47,458
"Bristol, City of",E06000023,Upper tier local authority,2020-04-01,17,168
Brighton and Hove,E06000043,Upper tier local authority,2020-04-01,18,112
Brent,E09000005,Upper tier local authority,2020-04-01,55,647
Bradford,E08000032,Upper tier local authority,2020-04-01,21,171
Bracknell Forest,E06000036,Upper tier local authority,2020-04-01,10,56
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-01,15,92
Bolton,E08000001,Upper tier local authority,2020-04-01,25,127
Blackpool,E06000009,Upper tier local authority,2020-04-01,5,49
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-01,8,54
Birmingham,E08000025,Upper tier local authority,2020-04-01,108,1168
Bexley,E09000004,Upper tier local authority,2020-04-01,29,230
Bedford,E06000055,Upper tier local authority,2020-04-01,11,101
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-01,5,57
Barnsley,E08000016,Upper tier local authority,2020-04-01,26,204
Barnet,E09000003,Upper tier local authority,2020-04-01,37,580
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-01,21,185
Yorkshire and The Humber,E12000003,Region,2020-04-01,297,2621
West Midlands,E12000005,Region,2020-04-01,410,4233
South West,E12000009,Region,2020-04-01,180,1555
South East,E12000008,Region,2020-04-01,533,4718
North West,E12000002,Region,2020-04-01,616,4537
North East,E12000001,Region,2020-04-01,306,1477
London,E12000007,Region,2020-04-01,953,11012
East of England,E12000006,Region,2020-04-01,329,2931
East Midlands,E12000004,Region,2020-04-01,294,2293
England,E92000001,Nation,2020-04-01,4051,36594
York,E06000014,Upper tier local authority,2020-03-31,5,39
Worcestershire,E10000034,Upper tier local authority,2020-03-31,37,320
Wolverhampton,E08000031,Upper tier local authority,2020-03-31,23,260
Wokingham,E06000041,Upper tier local authority,2020-03-31,8,85
Wirral,E08000015,Upper tier local authority,2020-03-31,16,138
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-03-31,7,90
Wiltshire,E06000054,Upper tier local authority,2020-03-31,9,117
Wigan,E08000010,Upper tier local authority,2020-03-31,24,123
Westminster,E09000033,Upper tier local authority,2020-03-31,12,324
West Sussex,E10000032,Upper tier local authority,2020-03-31,23,223
West Berkshire,E06000037,Upper tier local authority,2020-03-31,4,72
Warwickshire,E10000031,Upper tier local authority,2020-03-31,20,293
Warrington,E06000007,Upper tier local authority,2020-03-31,19,87
Wandsworth,E09000032,Upper tier local authority,2020-03-31,40,452
Waltham Forest,E09000031,Upper tier local authority,2020-03-31,36,292
Walsall,E08000030,Upper tier local authority,2020-03-31,30,272
Wakefield,E08000036,Upper tier local authority,2020-03-31,17,117
Trafford,E08000009,Upper tier local authority,2020-03-31,13,146
Tower Hamlets,E09000030,Upper tier local authority,2020-03-31,25,259
Torbay,E06000027,Upper tier local authority,2020-03-31,7,49
Thurrock,E06000034,Upper tier local authority,2020-03-31,10,92
