Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Cumulative lab-confirmed cases
Oldham,E08000004,Upper tier local authority,2020-04-05,13,242
Nottinghamshire,E10000024,Upper tier local authority,2020-04-05,20,495
Nottingham,E06000018,Upper tier local authority,2020-04-05,11,211
Northumberland,E06000057,Upper tier local authority,2020-04-05,23,229
Northamptonshire,E10000021,Upper tier local authority,2020-04-05,34,549
North Yorkshire,E10000023,Upper tier local authority,2020-04-05,23,320
North Tyneside,E08000022,Upper tier local authority,2020-04-05,20,200
North Somerset,E06000024,Upper tier local authority,2020-04-05,4,87
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-05,2,53
Norfolk,E10000020,Upper tier local authority,2020-04-05,36,387
Newham,E09000025,Upper tier local authority,2020-04-05,24,563
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-05,25,391
Milton Keynes,E06000042,Upper tier local authority,2020-04-05,21,218
Middlesbrough,E06000002,Upper tier local authority,2020-04-05,21,191
Merton,E09000024,Upper tier local authority,2020-04-05,17,387
Medway,E06000035,Upper tier local authority,2020-04-05,19,246
Manchester,E08000003,Upper tier local authority,2020-04-05,36,396
Luton,E06000032,Upper tier local authority,2020-04-05,27,235
Liverpool,E08000012,Upper tier local authority,2020-04-05,46,595
Lincolnshire,E10000019,Upper tier local authority,2020-04-05,21,323
Lewisham,E09000023,Upper tier local authority,2020-04-05,28,545
Leicestershire,E10000018,Upper tier local authority,2020-04-05,30,392
Leicester,E06000016,Upper tier local authority,2020-04-05,20,252
Leeds,E08000035,Upper tier local authority,2020-04-05,36,392
Lancashire,E10000017,Upper tier local authority,2020-04-05,94,1047
Lambeth,E09000022,Upper tier local authority,2020-04-05,17,717
Knowsley,E08000011,Upper tier local authority,2020-04-05,16,191
Kirklees,E08000034,Upper tier local authority,2020-04-05,12,217
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-05,9,215
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-05,4,55
Kent,E10000016,Upper tier local authority,2020-04-05,72,1046
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-05,6,281
Islington,E09000019,Upper tier local authority,2020-04-05,4,276
Isle of Wight,E06000046,Upper tier local authority,2020-04-05,2,33
Hounslow,E09000018,Upper tier local authority,2020-04-05,19,376
Hillingdon,E09000017,Upper tier local authority,2020-04-05,17,383
Hertfordshire,E10000015,Upper tier local authority,2020-04-05,60,1065
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-05,4,71
Havering,E09000016,Upper tier local authority,2020-04-05,20,309
Hartlepool,E06000001,Upper tier local authority,2020-04-05,3,39
Harrow,E09000015,Upper tier local authority,2020-04-05,26,514
Haringey,E09000014,Upper tier local authority,2020-04-05,8,322
Hampshire,E10000014,Upper tier local authority,2020-04-05,74,1163
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-05,10,302
Halton,E06000006,Upper tier local authority,2020-04-05,15,124
Hackney,E09000012,Upper tier local authority,2020-04-05,20,390
Greenwich,E09000011,Upper tier local authority,2020-04-05,21,358
Gloucestershire,E10000013,Upper tier local authority,2020-04-05,31,405
Gateshead,E08000037,Upper tier local authority,2020-04-05,16,223
Essex,E10000012,Upper tier local authority,2020-04-05,53,1129
Enfield,E09000010,Upper tier local authority,2020-04-05,12,388
East Sussex,E10000011,Upper tier local authority,2020-04-05,12,224
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-05,10,128
Ealing,E09000009,Upper tier local authority,2020-04-05,14,540
Dudley,E08000027,Upper tier local authority,2020-04-05,20,349
Dorset,E06000059,Upper tier local authority,2020-04-05,6,134
Devon,E10000008,Upper tier local authority,2020-04-05,20,268
Derbyshire,E10000007,Upper tier local authority,2020-04-05,8,569
Derby,E06000015,Upper tier local authority,2020-04-05,2,302
Darlington,E06000005,Upper tier local authority,2020-04-05,2,55
Cumbria,E10000006,Upper tier local authority,2020-04-05,79,861
Croydon,E09000008,Upper tier local authority,2020-04-05,36,775
Coventry,E08000026,Upper tier local authority,2020-04-05,10,300
County Durham,E06000047,Upper tier local authority,2020-04-05,19,325
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-05,11,208
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-05,32,276
Cheshire East,E06000049,Upper tier local authority,2020-04-05,27,248
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-05,16,190
Camden,E09000007,Upper tier local authority,2020-04-05,16,342
Cambridgeshire,E10000003,Upper tier local authority,2020-04-05,26,285
Calderdale,E08000033,Upper tier local authority,2020-04-05,3,97
Bury,E08000002,Upper tier local authority,2020-04-05,15,167
Buckinghamshire,E10000002,Upper tier local authority,2020-04-05,13,354
Bromley,E09000006,Upper tier local authority,2020-04-05,27,578
"Bristol, City of",E06000023,Upper tier local authority,2020-04-05,14,224
Brighton and Hove,E06000043,Upper tier local authority,2020-04-05,9,154
Brent,E09000005,Upper tier local authority,2020-04-05,37,838
Bradford,E08000032,Upper tier local authority,2020-04-05,28,266
Bracknell Forest,E06000036,Upper tier local authority,2020-04-05,4,80
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-05,11,132
Bolton,E08000001,Upper tier local authority,2020-04-05,15,217
Blackpool,E06000009,Upper tier local authority,2020-04-05,3,91
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-05,8,93
Birmingham,E08000025,Upper tier local authority,2020-04-05,70,1501
Bexley,E09000004,Upper tier local authority,2020-04-05,18,308
Bedford,E06000055,Upper tier local authority,2020-04-05,5,143
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-05,5,71
Barnsley,E08000016,Upper tier local authority,2020-04-05,2,241
Barnet,E09000003,Upper tier local authority,2020-04-05,40,753
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-05,16,245
Yorkshire and The Humber,E12000003,Region,2020-04-05,220,3591
West Midlands,E12000005,Region,2020-04-05,260,5635
South West,E12000009,Region,2020-04-05,151,2241
South East,E12000008,Region,2020-04-05,410,6486
North West,E12000002,Region,2020-04-05,613,7075
North East,E12000001,Region,2020-04-05,167,2361
London,E12000007,Region,2020-04-05,604,14152
East of England,E12000006,Region,2020-04-05,278,4135
East Midlands,E12000004,Region,2020-04-05,147,3101
England,E92000001,Nation,2020-04-05,2962,50936
York,E06000014,Upper tier local authority,2020-04-04,4,75
Worcestershire,E10000034,Upper tier local authority,2020-04-04,16,436
Wolverhampton,E08000031,Upper tier local authority,2020-04-04,20,326
Wokingham,E06000041,Upper tier local authority,2020-04-04,9,118
Wirral,E08000015,Upper tier local authority,2020-04-04,42,277
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-04,8,114
Wiltshire,E06000054,Upper tier local authority,2020-04-04,9,161
Wigan,E08000010,Upper tier local authority,2020-04-04,14,197
Westminster,E09000033,Upper tier local authority,2020-04-04,15,400
West Sussex,E10000032,Upper tier local authority,2020-04-04,15,304
West Berkshire,E06000037,Upper tier local authority,2020-04-04,13,113
Warwickshire,E10000031,Upper tier local authority,2020-04-04,37,445
Warrington,E06000007,Upper tier local authority,2020-04-04,16,161
Wandsworth,E09000032,Upper tier local authority,2020-04-04,24,576
Waltham Forest,E09000031,Upper tier local authority,2020-04-04,20,393
Walsall,E08000030,Upper tier local authority,2020-04-04,26,408
Wakefield,E08000036,Upper tier local authority,2020-04-04,11,193
Trafford,E08000009,Upper tier local authority,2020-04-04,16,241
Tower Hamlets,E09000030,Upper tier local authority,2020-04-04,19,362
Torbay,E06000027,Upper tier local authority,2020-04-04,4,58
Thurrock,E06000034,Upper tier local authority,2020-04-04,8,134
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-04,7,94
Tameside,E08000008,Upper tier local authority,2020-04-04,15,177
Swindon,E06000030,Upper tier local authority,2020-04-04,12,85
Sutton,E09000029,Upper tier local authority,2020-04-04,5,301
Surrey,E10000030,Upper tier local authority,2020-04-04,66,1021
Sunderland,E08000024,Upper tier local authority,2020-04-04,39,325
Suffolk,E10000029,Upper tier local authority,2020-04-04,19,288
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-04,6,114
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-04,12,125
Stockport,E08000007,Upper tier local authority,2020-04-04,26,278
Staffordshire,E10000028,Upper tier local authority,2020-04-04,42,618
St. Helens,E08000013,Upper tier local authority,2020-04-04,30,251
Southwark,E09000028,Upper tier local authority,2020-04-04,36,712
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-04,15,150
Southampton,E06000045,Upper tier local authority,2020-04-04,11,176
South Tyneside,E08000023,Upper tier local authority,2020-04-04,11,109
South Gloucestershire,E06000025,Upper tier local authority,2020-04-04,9,136
Somerset,E10000027,Upper tier local authority,2020-04-04,6,121
Solihull,E08000029,Upper tier local authority,2020-04-04,23,251
Slough,E06000039,Upper tier local authority,2020-04-04,14,167
Shropshire,E06000051,Upper tier local authority,2020-04-04,8,171
Sheffield,E08000019,Upper tier local authority,2020-04-04,42,965
Sefton,E08000014,Upper tier local authority,2020-04-04,31,288
Sandwell,E08000028,Upper tier local authority,2020-04-04,19,395
Salford,E08000006,Upper tier local authority,2020-04-04,16,258
Rotherham,E08000018,Upper tier local authority,2020-04-04,11,249
Rochdale,E08000005,Upper tier local authority,2020-04-04,17,185
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-04,7,218
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-04,13,111
Redbridge,E09000026,Upper tier local authority,2020-04-04,23,332
Reading,E06000038,Upper tier local authority,2020-04-04,13,124
Portsmouth,E06000044,Upper tier local authority,2020-04-04,6,112
Plymouth,E06000026,Upper tier local authority,2020-04-04,10,102
Peterborough,E06000031,Upper tier local authority,2020-04-04,4,74
Oxfordshire,E10000025,Upper tier local authority,2020-04-04,39,535
Oldham,E08000004,Upper tier local authority,2020-04-04,13,229
Nottinghamshire,E10000024,Upper tier local authority,2020-04-04,27,475
Nottingham,E06000018,Upper tier local authority,2020-04-04,15,200
Northumberland,E06000057,Upper tier local authority,2020-04-04,25,206
Northamptonshire,E10000021,Upper tier local authority,2020-04-04,42,515
North Yorkshire,E10000023,Upper tier local authority,2020-04-04,27,297
North Tyneside,E08000022,Upper tier local authority,2020-04-04,24,180
North Somerset,E06000024,Upper tier local authority,2020-04-04,6,83
North Lincolnshire,E06000013,Upper tier local authority,2020-04-04,4,64
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-04,3,51
Norfolk,E10000020,Upper tier local authority,2020-04-04,29,351
Newham,E09000025,Upper tier local authority,2020-04-04,42,539
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-04,22,366
Milton Keynes,E06000042,Upper tier local authority,2020-04-04,10,197
Middlesbrough,E06000002,Upper tier local authority,2020-04-04,21,170
Merton,E09000024,Upper tier local authority,2020-04-04,14,370
Medway,E06000035,Upper tier local authority,2020-04-04,23,227
Manchester,E08000003,Upper tier local authority,2020-04-04,40,360
Luton,E06000032,Upper tier local authority,2020-04-04,5,208
Liverpool,E08000012,Upper tier local authority,2020-04-04,46,549
Lincolnshire,E10000019,Upper tier local authority,2020-04-04,19,302
Lewisham,E09000023,Upper tier local authority,2020-04-04,26,517
Leicestershire,E10000018,Upper tier local authority,2020-04-04,21,362
Leicester,E06000016,Upper tier local authority,2020-04-04,15,232
Leeds,E08000035,Upper tier local authority,2020-04-04,17,356
Lancashire,E10000017,Upper tier local authority,2020-04-04,89,953
Lambeth,E09000022,Upper tier local authority,2020-04-04,30,700
Knowsley,E08000011,Upper tier local authority,2020-04-04,17,175
Kirklees,E08000034,Upper tier local authority,2020-04-04,14,205
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-04,11,206
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-04,8,51
Kent,E10000016,Upper tier local authority,2020-04-04,63,974
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-04,5,275
Islington,E09000019,Upper tier local authority,2020-04-04,11,272
Isle of Wight,E06000046,Upper tier local authority,2020-04-04,3,31
Hounslow,E09000018,Upper tier local authority,2020-04-04,16,357
Hillingdon,E09000017,Upper tier local authority,2020-04-04,16,366
Hertfordshire,E10000015,Upper tier local authority,2020-04-04,48,1005
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-04,4,67
Havering,E09000016,Upper tier local authority,2020-04-04,21,289
Hartlepool,E06000001,Upper tier local authority,2020-04-04,6,36
Harrow,E09000015,Upper tier local authority,2020-04-04,24,488
Haringey,E09000014,Upper tier local authority,2020-04-04,16,314
Hampshire,E10000014,Upper tier local authority,2020-04-04,72,1089
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-04,16,292
Halton,E06000006,Upper tier local authority,2020-04-04,12,109
Hackney,E09000012,Upper tier local authority,2020-04-04,23,370
Greenwich,E09000011,Upper tier local authority,2020-04-04,13,337
Gloucestershire,E10000013,Upper tier local authority,2020-04-04,44,374
Gateshead,E08000037,Upper tier local authority,2020-04-04,30,207
Essex,E10000012,Upper tier local authority,2020-04-04,82,1076
Enfield,E09000010,Upper tier local authority,2020-04-04,19,376
East Sussex,E10000011,Upper tier local authority,2020-04-04,20,212
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-04,14,118
Ealing,E09000009,Upper tier local authority,2020-04-04,24,526
Dudley,E08000027,Upper tier local authority,2020-04-04,27,329
Dorset,E06000059,Upper tier local authority,2020-04-04,7,128
Doncaster,E08000017,Upper tier local authority,2020-04-04,7,176
Devon,E10000008,Upper tier local authority,2020-04-04,33,248
Derbyshire,E10000007,Upper tier local authority,2020-04-04,33,561
Derby,E06000015,Upper tier local authority,2020-04-04,18,300
Darlington,E06000005,Upper tier local authority,2020-04-04,10,53
Cumbria,E10000006,Upper tier local authority,2020-04-04,52,782
Croydon,E09000008,Upper tier local authority,2020-04-04,43,739
Coventry,E08000026,Upper tier local authority,2020-04-04,18,290
County Durham,E06000047,Upper tier local authority,2020-04-04,30,306
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-04,15,197
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-04,30,244
Cheshire East,E06000049,Upper tier local authority,2020-04-04,19,221
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-04,7,174
Camden,E09000007,Upper tier local authority,2020-04-04,20,326
Cambridgeshire,E10000003,Upper tier local authority,2020-04-04,19,259
Calderdale,E08000033,Upper tier local authority,2020-04-04,8,94
Bury,E08000002,Upper tier local authority,2020-04-04,11,152
Buckinghamshire,E10000002,Upper tier local authority,2020-04-04,21,341
Bromley,E09000006,Upper tier local authority,2020-04-04,31,551
"Bristol, City of",E06000023,Upper tier local authority,2020-04-04,10,210
Brighton and Hove,E06000043,Upper tier local authority,2020-04-04,12,145
Brent,E09000005,Upper tier local authority,2020-04-04,48,801
Bradford,E08000032,Upper tier local authority,2020-04-04,21,238
Bracknell Forest,E06000036,Upper tier local authority,2020-04-04,7,76
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-04,8,121
Bolton,E08000001,Upper tier local authority,2020-04-04,23,202
Blackpool,E06000009,Upper tier local authority,2020-04-04,14,88
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-04,10,85
Birmingham,E08000025,Upper tier local authority,2020-04-04,83,1431
Bexley,E09000004,Upper tier local authority,2020-04-04,20,290
Bedford,E06000055,Upper tier local authority,2020-04-04,6,138
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-04,1,66
Barnsley,E08000016,Upper tier local authority,2020-04-04,12,239
Barnet,E09000003,Upper tier local authority,2020-04-04,34,713
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-04,6,229
Yorkshire and The Humber,E12000003,Region,2020-04-04,203,3371
West Midlands,E12000005,Region,2020-04-04,336,5375
South West,E12000009,Region,2020-04-04,174,2090
South East,E12000008,Region,2020-04-04,425,6076
North West,E12000002,Region,2020-04-04,599,6462
North East,E12000001,Region,2020-04-04,243,2194
London,E12000007,Region,2020-04-04,678,13548
East of England,E12000006,Region,2020-04-04,242,3857
East Midlands,E12000004,Region,2020-04-04,190,2954
England,E92000001,Nation,2020-04-04,3223,47974
York,E06000014,Upper tier local authority,2020-04-03,8,71
Worcestershire,E10000034,Upper tier local authority,2020-04-03,36,420
Wolverhampton,E08000031,Upper tier local authority,2020-04-03,10,306
Wokingham,E06000041,Upper tier local authority,2020-04-03,8,109
Wirral,E08000015,Upper tier local authority,2020-04-03,41,235
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-03,4,106
Wiltshire,E06000054,Upper tier local authority,2020-04-03,15,152
Wigan,E08000010,Upper tier local authority,2020-04-03,24,183
Westminster,E09000033,Upper tier local authority,2020-04-03,24,385
West Sussex,E10000032,Upper tier local authority,2020-04-03,34,289
West Berkshire,E06000037,Upper tier local authority,2020-04-03,9,100
Warwickshire,E10000031,Upper tier local authority,2020-04-03,36,408
Warrington,E06000007,Upper tier local authority,2020-04-03,16,145
Wandsworth,E09000032,Upper tier local authority,2020-04-03,26,552
Waltham Forest,E09000031,Upper tier local authority,2020-04-03,28,373
Walsall,E08000030,Upper tier local authority,2020-04-03,26,382
Wakefield,E08000036,Upper tier local authority,2020-04-03,28,182
Trafford,E08000009,Upper tier local authority,2020-04-03,26,225
Tower Hamlets,E09000030,Upper tier local authority,2020-04-03,34,343
Thurrock,E06000034,Upper tier local authority,2020-04-03,5,126
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-03,7,87
Tameside,E08000008,Upper tier local authority,2020-04-03,13,162
Swindon,E06000030,Upper tier local authority,2020-04-03,7,73
Sutton,E09000029,Upper tier local authority,2020-04-03,19,296
Surrey,E10000030,Upper tier local authority,2020-04-03,62,955
Sunderland,E08000024,Upper tier local authority,2020-04-03,44,286
Suffolk,E10000029,Upper tier local authority,2020-04-03,31,269
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-03,11,108
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-03,16,113
Stockport,E08000007,Upper tier local authority,2020-04-03,31,252
Staffordshire,E10000028,Upper tier local authority,2020-04-03,46,576
St. Helens,E08000013,Upper tier local authority,2020-04-03,31,221
Southwark,E09000028,Upper tier local authority,2020-04-03,43,676
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-03,18,135
Southampton,E06000045,Upper tier local authority,2020-04-03,9,165
South Tyneside,E08000023,Upper tier local authority,2020-04-03,17,98
South Gloucestershire,E06000025,Upper tier local authority,2020-04-03,10,127
Somerset,E10000027,Upper tier local authority,2020-04-03,15,115
Solihull,E08000029,Upper tier local authority,2020-04-03,20,228
Slough,E06000039,Upper tier local authority,2020-04-03,10,153
Shropshire,E06000051,Upper tier local authority,2020-04-03,19,163
Sheffield,E08000019,Upper tier local authority,2020-04-03,43,923
Sefton,E08000014,Upper tier local authority,2020-04-03,44,257
Sandwell,E08000028,Upper tier local authority,2020-04-03,30,376
Salford,E08000006,Upper tier local authority,2020-04-03,12,242
Rutland,E06000017,Upper tier local authority,2020-04-03,1,7
Rotherham,E08000018,Upper tier local authority,2020-04-03,18,238
Rochdale,E08000005,Upper tier local authority,2020-04-03,16,168
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-03,14,211
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-03,17,98
Redbridge,E09000026,Upper tier local authority,2020-04-03,19,309
Reading,E06000038,Upper tier local authority,2020-04-03,8,111
Portsmouth,E06000044,Upper tier local authority,2020-04-03,10,106
Plymouth,E06000026,Upper tier local authority,2020-04-03,14,92
Peterborough,E06000031,Upper tier local authority,2020-04-03,10,70
Oxfordshire,E10000025,Upper tier local authority,2020-04-03,67,496
Oldham,E08000004,Upper tier local authority,2020-04-03,20,216
Nottinghamshire,E10000024,Upper tier local authority,2020-04-03,40,448
Nottingham,E06000018,Upper tier local authority,2020-04-03,16,185
Northumberland,E06000057,Upper tier local authority,2020-04-03,22,181
Northamptonshire,E10000021,Upper tier local authority,2020-04-03,55,473
North Yorkshire,E10000023,Upper tier local authority,2020-04-03,32,270
North Tyneside,E08000022,Upper tier local authority,2020-04-03,13,156
North Somerset,E06000024,Upper tier local authority,2020-04-03,8,77
North Lincolnshire,E06000013,Upper tier local authority,2020-04-03,14,60
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-03,10,48
Norfolk,E10000020,Upper tier local authority,2020-04-03,43,322
Newham,E09000025,Upper tier local authority,2020-04-03,57,497
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-03,32,344
Milton Keynes,E06000042,Upper tier local authority,2020-04-03,12,187
Middlesbrough,E06000002,Upper tier local authority,2020-04-03,26,149
Merton,E09000024,Upper tier local authority,2020-04-03,22,356
Medway,E06000035,Upper tier local authority,2020-04-03,14,204
Manchester,E08000003,Upper tier local authority,2020-04-03,30,320
Luton,E06000032,Upper tier local authority,2020-04-03,15,203
Liverpool,E08000012,Upper tier local authority,2020-04-03,56,503
Lincolnshire,E10000019,Upper tier local authority,2020-04-03,38,283
Lewisham,E09000023,Upper tier local authority,2020-04-03,44,491
Leicestershire,E10000018,Upper tier local authority,2020-04-03,26,341
Leicester,E06000016,Upper tier local authority,2020-04-03,26,217
Leeds,E08000035,Upper tier local authority,2020-04-03,37,339
Lancashire,E10000017,Upper tier local authority,2020-04-03,112,864
Lambeth,E09000022,Upper tier local authority,2020-04-03,37,670
Knowsley,E08000011,Upper tier local authority,2020-04-03,21,158
Kirklees,E08000034,Upper tier local authority,2020-04-03,21,191
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-03,20,195
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-03,9,43
Kent,E10000016,Upper tier local authority,2020-04-03,90,911
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-03,13,270
Islington,E09000019,Upper tier local authority,2020-04-03,13,261
Isle of Wight,E06000046,Upper tier local authority,2020-04-03,1,28
Hounslow,E09000018,Upper tier local authority,2020-04-03,24,341
Hillingdon,E09000017,Upper tier local authority,2020-04-03,43,350
Hertfordshire,E10000015,Upper tier local authority,2020-04-03,70,957
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-03,5,63
Havering,E09000016,Upper tier local authority,2020-04-03,32,268
Hartlepool,E06000001,Upper tier local authority,2020-04-03,5,30
Harrow,E09000015,Upper tier local authority,2020-04-03,23,464
Haringey,E09000014,Upper tier local authority,2020-04-03,22,298
Hampshire,E10000014,Upper tier local authority,2020-04-03,88,1017
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-03,19,276
Halton,E06000006,Upper tier local authority,2020-04-03,18,97
Hackney,E09000012,Upper tier local authority,2020-04-03,25,347
Greenwich,E09000011,Upper tier local authority,2020-04-03,23,324
Gloucestershire,E10000013,Upper tier local authority,2020-04-03,30,330
Gateshead,E08000037,Upper tier local authority,2020-04-03,19,177
Essex,E10000012,Upper tier local authority,2020-04-03,89,994
Enfield,E09000010,Upper tier local authority,2020-04-03,21,357
East Sussex,E10000011,Upper tier local authority,2020-04-03,12,192
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-03,12,104
Ealing,E09000009,Upper tier local authority,2020-04-03,29,502
Dudley,E08000027,Upper tier local authority,2020-04-03,16,302
Dorset,E06000059,Upper tier local authority,2020-04-03,15,121
Doncaster,E08000017,Upper tier local authority,2020-04-03,16,169
Devon,E10000008,Upper tier local authority,2020-04-03,18,215
Derbyshire,E10000007,Upper tier local authority,2020-04-03,33,528
Derby,E06000015,Upper tier local authority,2020-04-03,22,282
Darlington,E06000005,Upper tier local authority,2020-04-03,6,43
Cumbria,E10000006,Upper tier local authority,2020-04-03,44,730
Croydon,E09000008,Upper tier local authority,2020-04-03,47,696
Coventry,E08000026,Upper tier local authority,2020-04-03,22,272
County Durham,E06000047,Upper tier local authority,2020-04-03,37,276
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-03,18,182
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-03,35,214
Cheshire East,E06000049,Upper tier local authority,2020-04-03,14,202
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-03,14,167
Camden,E09000007,Upper tier local authority,2020-04-03,18,306
Cambridgeshire,E10000003,Upper tier local authority,2020-04-03,17,240
Calderdale,E08000033,Upper tier local authority,2020-04-03,12,86
Bury,E08000002,Upper tier local authority,2020-04-03,18,141
Buckinghamshire,E10000002,Upper tier local authority,2020-04-03,23,320
Bromley,E09000006,Upper tier local authority,2020-04-03,30,520
"Bristol, City of",E06000023,Upper tier local authority,2020-04-03,19,200
Brighton and Hove,E06000043,Upper tier local authority,2020-04-03,9,133
Brent,E09000005,Upper tier local authority,2020-04-03,55,753
Bradford,E08000032,Upper tier local authority,2020-04-03,25,217
Bracknell Forest,E06000036,Upper tier local authority,2020-04-03,10,69
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-03,11,113
Bolton,E08000001,Upper tier local authority,2020-04-03,35,179
Blackpool,E06000009,Upper tier local authority,2020-04-03,8,74
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-03,9,75
Birmingham,E08000025,Upper tier local authority,2020-04-03,79,1348
Bexley,E09000004,Upper tier local authority,2020-04-03,24,270
Bedford,E06000055,Upper tier local authority,2020-04-03,19,132
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-03,4,65
Barnsley,E08000016,Upper tier local authority,2020-04-03,9,227
Barnet,E09000003,Upper tier local authority,2020-04-03,36,679
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-03,16,223
Yorkshire and The Humber,E12000003,Region,2020-04-03,294,3168
West Midlands,E12000005,Region,2020-04-03,363,5039
South West,E12000009,Region,2020-04-03,184,1916
South East,E12000008,Region,2020-04-03,480,5651
North West,E12000002,Region,2020-04-03,674,5863
North East,E12000001,Region,2020-04-03,254,1951
London,E12000007,Region,2020-04-03,900,12870
East of England,E12000006,Region,2020-04-03,331,3615
East Midlands,E12000004,Region,2020-04-03,257,2764
England,E92000001,Nation,2020-04-03,3913,44751
York,E06000014,Upper tier local authority,2020-04-02,11,63
Worcestershire,E10000034,Upper tier local authority,2020-04-02,31,384
Wolverhampton,E08000031,Upper tier local authority,2020-04-02,17,296
Wokingham,E06000041,Upper tier local authority,2020-04-02,2,101
Wirral,E08000015,Upper tier local authority,2020-04-02,37,194
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-02,4,102
Wiltshire,E06000054,Upper tier local authority,2020-04-02,10,137
Wigan,E08000010,Upper tier local authority,2020-04-02,24,159
Westminster,E09000033,Upper tier local authority,2020-04-02,18,361
West Sussex,E10000032,Upper tier local authority,2020-04-02,13,255
West Berkshire,E06000037,Upper tier local authority,2020-04-02,5,91
Warwickshire,E10000031,Upper tier local authority,2020-04-02,50,372
Warrington,E06000007,Upper tier local authority,2020-04-02,25,129
Wandsworth,E09000032,Upper tier local authority,2020-04-02,37,526
Waltham Forest,E09000031,Upper tier local authority,2020-04-02,27,345
Walsall,E08000030,Upper tier local authority,2020-04-02,48,356
Wakefield,E08000036,Upper tier local authority,2020-04-02,17,154
Trafford,E08000009,Upper tier local authority,2020-04-02,27,199
Tower Hamlets,E09000030,Upper tier local authority,2020-04-02,26,309
Torbay,E06000027,Upper tier local authority,2020-04-02,2,54
Thurrock,E06000034,Upper tier local authority,2020-04-02,17,121
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-02,7,80
Tameside,E08000008,Upper tier local authority,2020-04-02,18,149
Swindon,E06000030,Upper tier local authority,2020-04-02,12,66
Sutton,E09000029,Upper tier local authority,2020-04-02,29,277
Surrey,E10000030,Upper tier local authority,2020-04-02,65,893
Sunderland,E08000024,Upper tier local authority,2020-04-02,37,242
Suffolk,E10000029,Upper tier local authority,2020-04-02,19,238
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-02,9,97
