Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Previously reported daily cases,Change in daily cases,Cumulative lab-confirmed cases,Previously reported cumulative cases,Change in cumulative cases
County Durham,E06000047,Upper tier local authority,2020-03-31,22,,,148,,
Isle of Wight,E06000046,Upper tier local authority,2020-03-31,1,,,19,,
Southampton,E06000045,Upper tier local authority,2020-03-31,19,,,125,,
Portsmouth,E06000044,Upper tier local authority,2020-03-31,1,,,85,,
Brighton and Hove,E06000043,Upper tier local authority,2020-03-31,6,,,97,,
Milton Keynes,E06000042,Upper tier local authority,2020-03-31,17,,,149,,
Wokingham,E06000041,Upper tier local authority,2020-03-31,8,,,86,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-03-31,7,,,90,,
Slough,E06000039,Upper tier local authority,2020-03-31,6,,,129,,
Reading,E06000038,Upper tier local authority,2020-03-31,5,,,82,,
West Berkshire,E06000037,Upper tier local authority,2020-03-31,4,,,73,,
Bracknell Forest,E06000036,Upper tier local authority,2020-03-31,9,,,46,,
Medway,E06000035,Upper tier local authority,2020-03-31,17,,,136,,
Thurrock,E06000034,Upper tier local authority,2020-03-31,10,,,93,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-03-31,15,,,87,,
Luton,E06000032,Upper tier local authority,2020-03-31,26,,,151,,
Peterborough,E06000031,Upper tier local authority,2020-03-31,4,,,50,,
Swindon,E06000030,Upper tier local authority,2020-03-31,4,,,46,,
Torbay,E06000027,Upper tier local authority,2020-03-31,7,,,49,,
Plymouth,E06000026,Upper tier local authority,2020-03-31,2,,,58,,
South Gloucestershire,E06000025,Upper tier local authority,2020-03-31,11,,,102,,
North Somerset,E06000024,Upper tier local authority,2020-03-31,4,,,55,,
"Bristol, City of",E06000023,Upper tier local authority,2020-03-31,18,,,151,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-03-31,3,,,71,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-03-31,6,,,67,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-03-31,9,,,49,,
Nottingham,E06000018,Upper tier local authority,2020-03-31,14,,,133,,
Rutland,E06000017,Upper tier local authority,2020-03-31,2,,,6,,
Leicester,E06000016,Upper tier local authority,2020-03-31,27,,,134,,
Derby,E06000015,Upper tier local authority,2020-03-31,24,,,211,,
York,E06000014,Upper tier local authority,2020-03-31,5,,,39,,
North Lincolnshire,E06000013,Upper tier local authority,2020-03-31,8,,,34,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-03-31,2,,,31,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-03-31,15,,,78,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-03-31,2,,,21,,
Blackpool,E06000009,Upper tier local authority,2020-03-31,12,,,44,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-03-31,8,,,46,,
Warrington,E06000007,Upper tier local authority,2020-03-31,19,,,87,,
Halton,E06000006,Upper tier local authority,2020-03-31,9,,,57,,
Darlington,E06000005,Upper tier local authority,2020-03-31,2,,,28,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-03-31,8,,,72,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-03-31,8,,,63,,
Middlesbrough,E06000002,Upper tier local authority,2020-03-31,15,,,87,,
Hartlepool,E06000001,Upper tier local authority,2020-03-31,3,,,20,,
England,E92000001,Nation,2020-03-30,3485,3483,2,28926,28924,2
South West,E12000009,Region,2020-03-30,163,,,1246,,
South East,E12000008,Region,2020-03-30,474,,,3813,,
London,E12000007,Region,2020-03-30,845,,,9187,,
East of England,E12000006,Region,2020-03-30,300,,,2292,,
West Midlands,E12000005,Region,2020-03-30,430,,,3435,,
East Midlands,E12000004,Region,2020-03-30,207,,,1722,,
Yorkshire and The Humber,E12000003,Region,2020-03-30,285,,,2007,,
North West,E12000002,Region,2020-03-30,506,,,3382,,
North East,E12000001,Region,2020-03-30,175,,,966,,
Worcestershire,E10000034,Upper tier local authority,2020-03-30,45,,,284,,
West Sussex,E10000032,Upper tier local authority,2020-03-30,32,,,236,,
Warwickshire,E10000031,Upper tier local authority,2020-03-30,40,,,287,,
Surrey,E10000030,Upper tier local authority,2020-03-30,100,,,695,,
Suffolk,E10000029,Upper tier local authority,2020-03-30,23,,,164,,
Staffordshire,E10000028,Upper tier local authority,2020-03-30,41,,,377,,
Somerset,E10000027,Upper tier local authority,2020-03-30,9,,,70,,
Oxfordshire,E10000025,Upper tier local authority,2020-03-30,39,,,280,,
Nottinghamshire,E10000024,Upper tier local authority,2020-03-30,35,,,294,,
North Yorkshire,E10000023,Upper tier local authority,2020-03-30,31,,,165,,
Northamptonshire,E10000021,Upper tier local authority,2020-03-30,53,,,264,,
Norfolk,E10000020,Upper tier local authority,2020-03-30,27,,,205,,
Lincolnshire,E10000019,Upper tier local authority,2020-03-30,28,,,172,,
Leicestershire,E10000018,Upper tier local authority,2020-03-30,14,,,208,,
Lancashire,E10000017,Upper tier local authority,2020-03-30,97,,,480,,
Kent,E10000016,Upper tier local authority,2020-03-30,62,,,544,,
Hertfordshire,E10000015,Upper tier local authority,2020-03-30,86,,,629,,
Hampshire,E10000014,Upper tier local authority,2020-03-30,85,,,700,,
Gloucestershire,E10000013,Upper tier local authority,2020-03-30,33,,,210,,
Essex,E10000012,Upper tier local authority,2020-03-30,76,,,612,,
East Sussex,E10000011,Upper tier local authority,2020-03-30,14,,,117,,
Devon,E10000008,Upper tier local authority,2020-03-30,9,,,137,,
Derbyshire,E10000007,Upper tier local authority,2020-03-30,39,,,367,,
Cumbria,E10000006,Upper tier local authority,2020-03-30,34,,,491,,
Cambridgeshire,E10000003,Upper tier local authority,2020-03-30,25,,,181,,
Buckinghamshire,E10000002,Upper tier local authority,2020-03-30,29,,,224,,
Westminster,E09000033,Upper tier local authority,2020-03-30,26,,,313,,
Wandsworth,E09000032,Upper tier local authority,2020-03-30,26,,,415,,
Waltham Forest,E09000031,Upper tier local authority,2020-03-30,24,,,256,,
Tower Hamlets,E09000030,Upper tier local authority,2020-03-30,15,,,236,,
Sutton,E09000029,Upper tier local authority,2020-03-30,23,,,192,,
Southwark,E09000028,Upper tier local authority,2020-03-30,52,,,511,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-03-30,12,,,160,,
Redbridge,E09000026,Upper tier local authority,2020-03-30,25,,,216,,
Newham,E09000025,Upper tier local authority,2020-03-30,37,,,327,,
Merton,E09000024,Upper tier local authority,2020-03-30,23,,,247,,
Lewisham,E09000023,Upper tier local authority,2020-03-30,27,,,320,,
Lambeth,E09000022,Upper tier local authority,2020-03-30,52,,,510,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-03-30,19,,,139,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-30,22,,,209,,
Islington,E09000019,Upper tier local authority,2020-03-30,18,,,194,,
Hounslow,E09000018,Upper tier local authority,2020-03-30,24,,,234,,
Hillingdon,E09000017,Upper tier local authority,2020-03-30,19,,,242,,
Havering,E09000016,Upper tier local authority,2020-03-30,16,,,150,,
Harrow,E09000015,Upper tier local authority,2020-03-30,29,,,366,,
Haringey,E09000014,Upper tier local authority,2020-03-30,20,,,219,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-03-30,12,,,195,,
Hackney,E09000012,Upper tier local authority,2020-03-30,18,,,222,,
Greenwich,E09000011,Upper tier local authority,2020-03-30,13,,,221,,
Enfield,E09000010,Upper tier local authority,2020-03-30,26,,,263,,
Ealing,E09000009,Upper tier local authority,2020-03-30,28,,,382,,
Croydon,E09000008,Upper tier local authority,2020-03-30,56,,,468,,
Camden,E09000007,Upper tier local authority,2020-03-30,17,,,227,,
Bromley,E09000006,Upper tier local authority,2020-03-30,39,,,367,,
Brent,E09000005,Upper tier local authority,2020-03-30,57,,,544,,
Bexley,E09000004,Upper tier local authority,2020-03-30,15,,,181,,
Barnet,E09000003,Upper tier local authority,2020-03-30,42,,,505,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-03-30,11,,,146,,
City of London,E09000001,Upper tier local authority,2020-03-30,2,,,10,,
Gateshead,E08000037,Upper tier local authority,2020-03-30,30,,,83,,
Wakefield,E08000036,Upper tier local authority,2020-03-30,11,,,100,,
Leeds,E08000035,Upper tier local authority,2020-03-30,27,,,213,,
Kirklees,E08000034,Upper tier local authority,2020-03-30,19,,,108,,
Calderdale,E08000033,Upper tier local authority,2020-03-30,12,,,52,,
Bradford,E08000032,Upper tier local authority,2020-03-30,23,,,129,,
Wolverhampton,E08000031,Upper tier local authority,2020-03-30,21,,,237,,
Walsall,E08000030,Upper tier local authority,2020-03-30,27,,,243,,
Solihull,E08000029,Upper tier local authority,2020-03-30,14,,,151,,
Sandwell,E08000028,Upper tier local authority,2020-03-30,35,,,244,,
Dudley,E08000027,Upper tier local authority,2020-03-30,28,,,216,,
Coventry,E08000026,Upper tier local authority,2020-03-30,23,,,178,,
Birmingham,E08000025,Upper tier local authority,2020-03-30,123,,,933,,
Sunderland,E08000024,Upper tier local authority,2020-03-30,29,,,117,,
South Tyneside,E08000023,Upper tier local authority,2020-03-30,13,,,47,,
North Tyneside,E08000022,Upper tier local authority,2020-03-30,3,,,75,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-03-30,19,,,206,,
Sheffield,E08000019,Upper tier local authority,2020-03-30,75,,,656,,
Rotherham,E08000018,Upper tier local authority,2020-03-30,27,,,155,,
Doncaster,E08000017,Upper tier local authority,2020-03-30,19,,,112,,
Barnsley,E08000016,Upper tier local authority,2020-03-30,15,,,146,,
Wirral,E08000015,Upper tier local authority,2020-03-30,18,,,123,,
Sefton,E08000014,Upper tier local authority,2020-03-30,19,,,124,,
St. Helens,E08000013,Upper tier local authority,2020-03-30,23,,,119,,
Liverpool,E08000012,Upper tier local authority,2020-03-30,43,,,306,,
Knowsley,E08000011,Upper tier local authority,2020-03-30,22,,,84,,
Wigan,E08000010,Upper tier local authority,2020-03-30,19,,,100,,
Trafford,E08000009,Upper tier local authority,2020-03-30,19,,,133,,
Tameside,E08000008,Upper tier local authority,2020-03-30,10,,,98,,
Stockport,E08000007,Upper tier local authority,2020-03-30,23,,,142,,
Salford,E08000006,Upper tier local authority,2020-03-30,21,,,162,,
Rochdale,E08000005,Upper tier local authority,2020-03-30,11,,,107,,
Oldham,E08000004,Upper tier local authority,2020-03-30,18,,,138,,
Manchester,E08000003,Upper tier local authority,2020-03-30,24,,,195,,
Bury,E08000002,Upper tier local authority,2020-03-30,16,,,94,,
Bolton,E08000001,Upper tier local authority,2020-03-30,17,,,80,,
Dorset,E06000059,Upper tier local authority,2020-03-30,12,,,77,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-03-30,13,,,71,,
Northumberland,E06000057,Upper tier local authority,2020-03-30,7,,,78,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-03-30,11,,,101,,
Bedford,E06000055,Upper tier local authority,2020-03-30,7,,,74,,
Wiltshire,E06000054,Upper tier local authority,2020-03-30,13,,,108,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-03-30,11,,,106,,
Shropshire,E06000051,Upper tier local authority,2020-03-30,8,,,116,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-03-30,16,,,110,,
Cheshire East,E06000049,Upper tier local authority,2020-03-30,12,,,110,,
County Durham,E06000047,Upper tier local authority,2020-03-30,20,,,126,,
Isle of Wight,E06000046,Upper tier local authority,2020-03-30,3,,,18,,
Southampton,E06000045,Upper tier local authority,2020-03-30,18,,,106,,
Portsmouth,E06000044,Upper tier local authority,2020-03-30,4,,,84,,
Brighton and Hove,E06000043,Upper tier local authority,2020-03-30,6,,,91,,
Milton Keynes,E06000042,Upper tier local authority,2020-03-30,14,,,132,,
Wokingham,E06000041,Upper tier local authority,2020-03-30,15,,,78,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-03-30,9,,,83,,
Slough,E06000039,Upper tier local authority,2020-03-30,10,,,123,,
Reading,E06000038,Upper tier local authority,2020-03-30,10,,,77,,
West Berkshire,E06000037,Upper tier local authority,2020-03-30,11,,,69,,
Bracknell Forest,E06000036,Upper tier local authority,2020-03-30,3,,,37,,
Medway,E06000035,Upper tier local authority,2020-03-30,10,,,119,,
Thurrock,E06000034,Upper tier local authority,2020-03-30,10,,,83,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-03-30,13,,,72,,
Luton,E06000032,Upper tier local authority,2020-03-30,16,,,125,,
Peterborough,E06000031,Upper tier local authority,2020-03-30,6,,,46,,
Swindon,E06000030,Upper tier local authority,2020-03-30,6,,,42,,
Torbay,E06000027,Upper tier local authority,2020-03-30,5,,,42,,
Plymouth,E06000026,Upper tier local authority,2020-03-30,7,,,56,,
South Gloucestershire,E06000025,Upper tier local authority,2020-03-30,15,,,91,,
North Somerset,E06000024,Upper tier local authority,2020-03-30,8,,,51,,
"Bristol, City of",E06000023,Upper tier local authority,2020-03-30,17,,,133,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-03-30,5,,,52,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-03-30,14,,,68,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-03-30,6,,,61,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-03-30,5,,,40,,
Nottingham,E06000018,Upper tier local authority,2020-03-30,11,,,119,,
Leicester,E06000016,Upper tier local authority,2020-03-30,5,,,107,,
Derby,E06000015,Upper tier local authority,2020-03-30,22,,,187,,
York,E06000014,Upper tier local authority,2020-03-30,4,,,34,,
North Lincolnshire,E06000013,Upper tier local authority,2020-03-30,3,,,26,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-03-30,4,,,29,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-03-30,12,,,63,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-03-30,3,,,19,,
Blackpool,E06000009,Upper tier local authority,2020-03-30,6,,,32,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-03-30,8,,,38,,
Warrington,E06000007,Upper tier local authority,2020-03-30,18,,,68,,
Halton,E06000006,Upper tier local authority,2020-03-30,12,,,48,,
Darlington,E06000005,Upper tier local authority,2020-03-30,9,,,26,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-03-30,16,,,64,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-03-30,7,,,55,,
Middlesbrough,E06000002,Upper tier local authority,2020-03-30,17,,,72,,
Hartlepool,E06000001,Upper tier local authority,2020-03-30,5,,,17,,
England,E92000001,Nation,2020-03-29,2436,2437,-1,25441,25441,0
South West,E12000009,Region,2020-03-29,100,,,1083,,
South East,E12000008,Region,2020-03-29,295,,,3339,,
London,E12000007,Region,2020-03-29,593,,,8342,,
East of England,E12000006,Region,2020-03-29,209,,,1992,,
West Midlands,E12000005,Region,2020-03-29,364,,,3005,,
East Midlands,E12000004,Region,2020-03-29,129,,,1515,,
Yorkshire and The Humber,E12000003,Region,2020-03-29,230,,,1722,,
North West,E12000002,Region,2020-03-29,359,,,2876,,
North East,E12000001,Region,2020-03-29,107,,,791,,
Worcestershire,E10000034,Upper tier local authority,2020-03-29,28,,,239,,
West Sussex,E10000032,Upper tier local authority,2020-03-29,16,,,204,,
Warwickshire,E10000031,Upper tier local authority,2020-03-29,26,,,247,,
Surrey,E10000030,Upper tier local authority,2020-03-29,49,,,595,,
Suffolk,E10000029,Upper tier local authority,2020-03-29,20,,,141,,
Staffordshire,E10000028,Upper tier local authority,2020-03-29,44,,,336,,
Somerset,E10000027,Upper tier local authority,2020-03-29,4,,,61,,
Oxfordshire,E10000025,Upper tier local authority,2020-03-29,21,,,241,,
Nottinghamshire,E10000024,Upper tier local authority,2020-03-29,31,,,259,,
North Yorkshire,E10000023,Upper tier local authority,2020-03-29,14,,,134,,
Northamptonshire,E10000021,Upper tier local authority,2020-03-29,23,,,211,,
Norfolk,E10000020,Upper tier local authority,2020-03-29,21,,,178,,
Lincolnshire,E10000019,Upper tier local authority,2020-03-29,15,,,144,,
Leicestershire,E10000018,Upper tier local authority,2020-03-29,4,,,194,,
Lancashire,E10000017,Upper tier local authority,2020-03-29,36,,,383,,
Kent,E10000016,Upper tier local authority,2020-03-29,59,,,482,,
Hertfordshire,E10000015,Upper tier local authority,2020-03-29,63,,,543,,
Hampshire,E10000014,Upper tier local authority,2020-03-29,49,,,615,,
Gloucestershire,E10000013,Upper tier local authority,2020-03-29,17,,,177,,
Essex,E10000012,Upper tier local authority,2020-03-29,54,,,536,,
East Sussex,E10000011,Upper tier local authority,2020-03-29,12,,,103,,
Devon,E10000008,Upper tier local authority,2020-03-29,10,,,128,,
Derbyshire,E10000007,Upper tier local authority,2020-03-29,27,,,328,,
Cumbria,E10000006,Upper tier local authority,2020-03-29,49,,,457,,
Cambridgeshire,E10000003,Upper tier local authority,2020-03-29,12,,,156,,
Buckinghamshire,E10000002,Upper tier local authority,2020-03-29,11,,,195,,
Westminster,E09000033,Upper tier local authority,2020-03-29,17,,,287,,
Wandsworth,E09000032,Upper tier local authority,2020-03-29,23,,,389,,
Waltham Forest,E09000031,Upper tier local authority,2020-03-29,24,,,232,,
Tower Hamlets,E09000030,Upper tier local authority,2020-03-29,20,,,221,,
Sutton,E09000029,Upper tier local authority,2020-03-29,11,,,169,,
Southwark,E09000028,Upper tier local authority,2020-03-29,34,,,459,,
Richmond upon Thames,E09000027,Upper tier local authority,2020-03-29,15,,,148,,
Redbridge,E09000026,Upper tier local authority,2020-03-29,19,,,191,,
Newham,E09000025,Upper tier local authority,2020-03-29,22,,,290,,
Merton,E09000024,Upper tier local authority,2020-03-29,13,,,224,,
Lewisham,E09000023,Upper tier local authority,2020-03-29,25,,,293,,
Lambeth,E09000022,Upper tier local authority,2020-03-29,27,,,458,,
Kingston upon Thames,E09000021,Upper tier local authority,2020-03-29,13,,,120,,
Kensington and Chelsea,E09000020,Upper tier local authority,2020-03-29,9,,,187,,
Islington,E09000019,Upper tier local authority,2020-03-29,11,,,176,,
Hounslow,E09000018,Upper tier local authority,2020-03-29,15,,,210,,
Hillingdon,E09000017,Upper tier local authority,2020-03-29,18,,,223,,
Havering,E09000016,Upper tier local authority,2020-03-29,9,,,134,,
Harrow,E09000015,Upper tier local authority,2020-03-29,22,,,337,,
Haringey,E09000014,Upper tier local authority,2020-03-29,16,,,199,,
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-03-29,7,,,183,,
Hackney,E09000012,Upper tier local authority,2020-03-29,14,,,204,,
Greenwich,E09000011,Upper tier local authority,2020-03-29,12,,,208,,
Enfield,E09000010,Upper tier local authority,2020-03-29,9,,,237,,
Ealing,E09000009,Upper tier local authority,2020-03-29,25,,,354,,
Croydon,E09000008,Upper tier local authority,2020-03-29,26,,,412,,
Camden,E09000007,Upper tier local authority,2020-03-29,6,,,210,,
Bromley,E09000006,Upper tier local authority,2020-03-29,22,,,328,,
Brent,E09000005,Upper tier local authority,2020-03-29,53,,,487,,
Bexley,E09000004,Upper tier local authority,2020-03-29,14,,,166,,
Barnet,E09000003,Upper tier local authority,2020-03-29,30,,,463,,
Barking and Dagenham,E09000002,Upper tier local authority,2020-03-29,11,,,135,,
City of London,E09000001,Upper tier local authority,2020-03-29,1,,,8,,
Gateshead,E08000037,Upper tier local authority,2020-03-29,8,,,53,,
Wakefield,E08000036,Upper tier local authority,2020-03-29,11,,,89,,
Leeds,E08000035,Upper tier local authority,2020-03-29,21,,,186,,
Kirklees,E08000034,Upper tier local authority,2020-03-29,15,,,89,,
Calderdale,E08000033,Upper tier local authority,2020-03-29,9,,,40,,
Bradford,E08000032,Upper tier local authority,2020-03-29,20,,,106,,
Wolverhampton,E08000031,Upper tier local authority,2020-03-29,12,,,216,,
Walsall,E08000030,Upper tier local authority,2020-03-29,21,,,216,,
Solihull,E08000029,Upper tier local authority,2020-03-29,13,,,137,,
Sandwell,E08000028,Upper tier local authority,2020-03-29,29,,,209,,
Dudley,E08000027,Upper tier local authority,2020-03-29,24,,,188,,
Coventry,E08000026,Upper tier local authority,2020-03-29,17,,,155,,
Birmingham,E08000025,Upper tier local authority,2020-03-29,106,,,810,,
Sunderland,E08000024,Upper tier local authority,2020-03-29,11,,,88,,
South Tyneside,E08000023,Upper tier local authority,2020-03-29,5,,,34,,
North Tyneside,E08000022,Upper tier local authority,2020-03-29,7,,,72,,
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-03-29,30,,,187,,
Sheffield,E08000019,Upper tier local authority,2020-03-29,62,,,581,,
Rotherham,E08000018,Upper tier local authority,2020-03-29,27,,,128,,
Doncaster,E08000017,Upper tier local authority,2020-03-29,16,,,93,,
Barnsley,E08000016,Upper tier local authority,2020-03-29,13,,,131,,
Wirral,E08000015,Upper tier local authority,2020-03-29,22,,,105,,
Sefton,E08000014,Upper tier local authority,2020-03-29,12,,,105,,
St. Helens,E08000013,Upper tier local authority,2020-03-29,20,,,96,,
Liverpool,E08000012,Upper tier local authority,2020-03-29,36,,,263,,
Knowsley,E08000011,Upper tier local authority,2020-03-29,12,,,62,,
Wigan,E08000010,Upper tier local authority,2020-03-29,14,,,81,,
Trafford,E08000009,Upper tier local authority,2020-03-29,8,,,114,,
Tameside,E08000008,Upper tier local authority,2020-03-29,13,,,88,,
Stockport,E08000007,Upper tier local authority,2020-03-29,12,,,119,,
Salford,E08000006,Upper tier local authority,2020-03-29,14,,,141,,
Rochdale,E08000005,Upper tier local authority,2020-03-29,8,,,96,,
Oldham,E08000004,Upper tier local authority,2020-03-29,10,,,120,,
Manchester,E08000003,Upper tier local authority,2020-03-29,23,,,171,,
Bury,E08000002,Upper tier local authority,2020-03-29,7,,,78,,
Bolton,E08000001,Upper tier local authority,2020-03-29,3,,,63,,
Dorset,E06000059,Upper tier local authority,2020-03-29,7,,,65,,
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-03-29,6,,,58,,
Northumberland,E06000057,Upper tier local authority,2020-03-29,6,,,71,,
Central Bedfordshire,E06000056,Upper tier local authority,2020-03-29,5,,,90,,
Bedford,E06000055,Upper tier local authority,2020-03-29,3,,,67,,
Wiltshire,E06000054,Upper tier local authority,2020-03-29,3,,,95,,
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-03-29,11,,,95,,
Shropshire,E06000051,Upper tier local authority,2020-03-29,13,,,108,,
Cheshire West and Chester,E06000050,Upper tier local authority,2020-03-29,23,,,94,,
Cheshire East,E06000049,Upper tier local authority,2020-03-29,13,,,98,,
County Durham,E06000047,Upper tier local authority,2020-03-29,12,,,106,,
Southampton,E06000045,Upper tier local authority,2020-03-29,9,,,88,,
Portsmouth,E06000044,Upper tier local authority,2020-03-29,2,,,80,,
Brighton and Hove,E06000043,Upper tier local authority,2020-03-29,9,,,85,,
Milton Keynes,E06000042,Upper tier local authority,2020-03-29,10,,,118,,
Wokingham,E06000041,Upper tier local authority,2020-03-29,13,,,63,,
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-03-29,2,,,74,,
Slough,E06000039,Upper tier local authority,2020-03-29,6,,,113,,
Reading,E06000038,Upper tier local authority,2020-03-29,11,,,67,,
West Berkshire,E06000037,Upper tier local authority,2020-03-29,3,,,58,,
Bracknell Forest,E06000036,Upper tier local authority,2020-03-29,4,,,34,,
Medway,E06000035,Upper tier local authority,2020-03-29,9,,,109,,
Thurrock,E06000034,Upper tier local authority,2020-03-29,7,,,73,,
Southend-on-Sea,E06000033,Upper tier local authority,2020-03-29,11,,,59,,
Luton,E06000032,Upper tier local authority,2020-03-29,10,,,109,,
Peterborough,E06000031,Upper tier local authority,2020-03-29,3,,,40,,
Swindon,E06000030,Upper tier local authority,2020-03-29,5,,,36,,
Torbay,E06000027,Upper tier local authority,2020-03-29,1,,,37,,
Plymouth,E06000026,Upper tier local authority,2020-03-29,5,,,49,,
South Gloucestershire,E06000025,Upper tier local authority,2020-03-29,9,,,76,,
North Somerset,E06000024,Upper tier local authority,2020-03-29,4,,,43,,
"Bristol, City of",E06000023,Upper tier local authority,2020-03-29,12,,,116,,
Bath and North East Somerset,E06000022,Upper tier local authority,2020-03-29,6,,,47,,
Stoke-on-Trent,E06000021,Upper tier local authority,2020-03-29,17,,,54,,
Telford and Wrekin,E06000020,Upper tier local authority,2020-03-29,10,,,55,,
"Herefordshire, County of",E06000019,Upper tier local authority,2020-03-29,4,,,35,,
Nottingham,E06000018,Upper tier local authority,2020-03-29,7,,,108,,
Rutland,E06000017,Upper tier local authority,2020-03-29,1,,,4,,
Leicester,E06000016,Upper tier local authority,2020-03-29,1,,,102,,
Derby,E06000015,Upper tier local authority,2020-03-29,20,,,165,,
North Lincolnshire,E06000013,Upper tier local authority,2020-03-29,6,,,23,,
North East Lincolnshire,E06000012,Upper tier local authority,2020-03-29,3,,,25,,
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-03-29,10,,,51,,
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-03-29,3,,,16,,
Blackpool,E06000009,Upper tier local authority,2020-03-29,4,,,26,,
Blackburn with Darwen,E06000008,Upper tier local authority,2020-03-29,8,,,30,,
Warrington,E06000007,Upper tier local authority,2020-03-29,10,,,50,,
Halton,E06000006,Upper tier local authority,2020-03-29,2,,,36,,
Darlington,E06000005,Upper tier local authority,2020-03-29,1,,,17,,
Stockton-on-Tees,E06000004,Upper tier local authority,2020-03-29,5,,,48,,
Redcar and Cleveland,E06000003,Upper tier local authority,2020-03-29,7,,,48,,
Middlesbrough,E06000002,Upper tier local authority,2020-03-29,14,,,55,,
Hartlepool,E06000001,Upper tier local authority,2020-03-29,1,,,12,,
England,E92000001,Nation,2020-03-28,2376,2374,2,23005,23004,1
South West,E12000009,Region,2020-03-28,102,,,983,,
South East,E12000008,Region,2020-03-28,337,,,3044,,
London,E12000007,Region,2020-03-28,577,,,7749,,
East of England,E12000006,Region,2020-03-28,182,,,1783,,
West Midlands,E12000005,Region,2020-03-28,326,,,2641,,
East Midlands,E12000004,Region,2020-03-28,159,,,1386,,
Yorkshire and The Humber,E12000003,Region,2020-03-28,207,,,1492,,
North West,E12000002,Region,2020-03-28,320,,,2517,,
North East,E12000001,Region,2020-03-28,112,,,684,,
Worcestershire,E10000034,Upper tier local authority,2020-03-28,35,,,211,,
West Sussex,E10000032,Upper tier local authority,2020-03-28,17,,,188,,
Warwickshire,E10000031,Upper tier local authority,2020-03-28,26,,,221,,
Surrey,E10000030,Upper tier local authority,2020-03-28,56,,,546,,
Suffolk,E10000029,Upper tier local authority,2020-03-28,6,,,121,,
Staffordshire,E10000028,Upper tier local authority,2020-03-28,23,,,292,,
Somerset,E10000027,Upper tier local authority,2020-03-28,5,,,57,,
Oxfordshire,E10000025,Upper tier local authority,2020-03-28,22,,,220,,
Nottinghamshire,E10000024,Upper tier local authority,2020-03-28,30,,,228,,
North Yorkshire,E10000023,Upper tier local authority,2020-03-28,13,,,120,,
Northamptonshire,E10000021,Upper tier local authority,2020-03-28,19,,,188,,
Norfolk,E10000020,Upper tier local authority,2020-03-28,23,,,157,,
Lincolnshire,E10000019,Upper tier local authority,2020-03-28,22,,,129,,
Leicestershire,E10000018,Upper tier local authority,2020-03-28,15,,,190,,
Lancashire,E10000017,Upper tier local authority,2020-03-28,41,,,347,,
Kent,E10000016,Upper tier local authority,2020-03-28,49,,,423,,
Hertfordshire,E10000015,Upper tier local authority,2020-03-28,45,,,480,,
Hampshire,E10000014,Upper tier local authority,2020-03-28,79,,,566,,
Gloucestershire,E10000013,Upper tier local authority,2020-03-28,23,,,160,,
Essex,E10000012,Upper tier local authority,2020-03-28,57,,,482,,
East Sussex,E10000011,Upper tier local authority,2020-03-28,8,,,91,,
Devon,E10000008,Upper tier local authority,2020-03-28,13,,,118,,
Derbyshire,E10000007,Upper tier local authority,2020-03-28,37,,,301,,
