Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Cumulative lab-confirmed cases
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-15,0,195
Redbridge,E09000026,Upper tier local authority,2020-04-15,0,548
Reading,E06000038,Upper tier local authority,2020-04-15,0,246
Portsmouth,E06000044,Upper tier local authority,2020-04-15,0,200
Plymouth,E06000026,Upper tier local authority,2020-04-15,3,176
Peterborough,E06000031,Upper tier local authority,2020-04-15,0,113
Oxfordshire,E10000025,Upper tier local authority,2020-04-15,0,1015
Oldham,E08000004,Upper tier local authority,2020-04-15,0,378
Nottinghamshire,E10000024,Upper tier local authority,2020-04-15,2,755
Nottingham,E06000018,Upper tier local authority,2020-04-15,0,339
Northumberland,E06000057,Upper tier local authority,2020-04-15,0,502
Northamptonshire,E10000021,Upper tier local authority,2020-04-15,0,784
North Yorkshire,E10000023,Upper tier local authority,2020-04-15,6,542
North Tyneside,E08000022,Upper tier local authority,2020-04-15,0,339
North Somerset,E06000024,Upper tier local authority,2020-04-15,0,127
North Lincolnshire,E06000013,Upper tier local authority,2020-04-15,0,142
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-15,0,86
Norfolk,E10000020,Upper tier local authority,2020-04-15,0,786
Newham,E09000025,Upper tier local authority,2020-04-15,2,809
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-15,0,638
Milton Keynes,E06000042,Upper tier local authority,2020-04-15,0,331
Middlesbrough,E06000002,Upper tier local authority,2020-04-15,0,325
Merton,E09000024,Upper tier local authority,2020-04-15,0,526
Medway,E06000035,Upper tier local authority,2020-04-15,0,428
Manchester,E08000003,Upper tier local authority,2020-04-15,0,744
Luton,E06000032,Upper tier local authority,2020-04-15,0,387
Liverpool,E08000012,Upper tier local authority,2020-04-15,0,1010
Lincolnshire,E10000019,Upper tier local authority,2020-04-15,0,531
Lewisham,E09000023,Upper tier local authority,2020-04-15,4,732
Leicestershire,E10000018,Upper tier local authority,2020-04-15,0,581
Leicester,E06000016,Upper tier local authority,2020-04-15,0,427
Leeds,E08000035,Upper tier local authority,2020-04-15,0,743
Lancashire,E10000017,Upper tier local authority,2020-04-15,0,1769
Lambeth,E09000022,Upper tier local authority,2020-04-15,0,950
Knowsley,E08000011,Upper tier local authority,2020-04-15,0,339
Kirklees,E08000034,Upper tier local authority,2020-04-15,5,381
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-15,0,317
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-15,0,175
Kent,E10000016,Upper tier local authority,2020-04-15,1,1958
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-15,0,376
Islington,E09000019,Upper tier local authority,2020-04-15,0,337
Isle of Wight,E06000046,Upper tier local authority,2020-04-15,0,55
Hounslow,E09000018,Upper tier local authority,2020-04-15,0,509
Hillingdon,E09000017,Upper tier local authority,2020-04-15,0,554
Hertfordshire,E10000015,Upper tier local authority,2020-04-15,0,1609
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-15,0,127
Havering,E09000016,Upper tier local authority,2020-04-15,0,505
Hartlepool,E06000001,Upper tier local authority,2020-04-15,0,79
Harrow,E09000015,Upper tier local authority,2020-04-15,0,696
Haringey,E09000014,Upper tier local authority,2020-04-15,0,428
Hampshire,E10000014,Upper tier local authority,2020-04-15,10,1858
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-15,0,405
Halton,E06000006,Upper tier local authority,2020-04-15,1,227
Hackney,E09000012,Upper tier local authority,2020-04-15,2,524
Greenwich,E09000011,Upper tier local authority,2020-04-15,0,509
Gloucestershire,E10000013,Upper tier local authority,2020-04-15,0,768
Gateshead,E08000037,Upper tier local authority,2020-04-15,0,492
Essex,E10000012,Upper tier local authority,2020-04-15,1,1647
Enfield,E09000010,Upper tier local authority,2020-04-15,0,570
East Sussex,E10000011,Upper tier local authority,2020-04-15,6,383
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-15,1,272
Ealing,E09000009,Upper tier local authority,2020-04-15,0,802
Dudley,E08000027,Upper tier local authority,2020-04-15,0,490
Dorset,E06000059,Upper tier local authority,2020-04-15,0,212
Doncaster,E08000017,Upper tier local authority,2020-04-15,0,239
Devon,E10000008,Upper tier local authority,2020-04-15,4,460
Derbyshire,E10000007,Upper tier local authority,2020-04-15,1,803
Derby,E06000015,Upper tier local authority,2020-04-15,0,379
Darlington,E06000005,Upper tier local authority,2020-04-15,0,157
Cumbria,E10000006,Upper tier local authority,2020-04-15,0,1345
Croydon,E09000008,Upper tier local authority,2020-04-15,0,1050
Coventry,E08000026,Upper tier local authority,2020-04-15,0,459
County Durham,E06000047,Upper tier local authority,2020-04-15,0,770
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-15,0,349
City of London,E09000001,Upper tier local authority,2020-04-15,0,13
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-15,0,473
Cheshire East,E06000049,Upper tier local authority,2020-04-15,0,477
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-15,0,309
Camden,E09000007,Upper tier local authority,2020-04-15,0,455
Cambridgeshire,E10000003,Upper tier local authority,2020-04-15,0,441
Calderdale,E08000033,Upper tier local authority,2020-04-15,5,168
Bury,E08000002,Upper tier local authority,2020-04-15,0,262
Buckinghamshire,E10000002,Upper tier local authority,2020-04-15,0,542
Bromley,E09000006,Upper tier local authority,2020-04-15,1,815
"Bristol, City of",E06000023,Upper tier local authority,2020-04-15,0,374
Brighton and Hove,E06000043,Upper tier local authority,2020-04-15,0,233
Brent,E09000005,Upper tier local authority,2020-04-15,0,1086
Bradford,E08000032,Upper tier local authority,2020-04-15,0,460
Bracknell Forest,E06000036,Upper tier local authority,2020-04-15,0,139
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-15,0,259
Bolton,E08000001,Upper tier local authority,2020-04-15,0,447
Blackpool,E06000009,Upper tier local authority,2020-04-15,0,190
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-15,0,188
Birmingham,E08000025,Upper tier local authority,2020-04-15,0,1982
Bexley,E09000004,Upper tier local authority,2020-04-15,0,462
Bedford,E06000055,Upper tier local authority,2020-04-15,0,244
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-15,0,139
Barnsley,E08000016,Upper tier local authority,2020-04-15,1,415
Barnet,E09000003,Upper tier local authority,2020-04-15,1,1001
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-15,4,355
Yorkshire and The Humber,E12000003,Region,2020-04-15,37,5939
West Midlands,E12000005,Region,2020-04-15,10,8345
South West,E12000009,Region,2020-04-15,7,3913
South East,E12000008,Region,2020-04-15,22,10919
North West,E12000002,Region,2020-04-15,8,12093
North East,E12000001,Region,2020-04-15,0,4694
London,E12000007,Region,2020-04-15,18,19511
East of England,E12000006,Region,2020-04-15,1,6499
East Midlands,E12000004,Region,2020-04-15,3,4611
England,E92000001,Nation,2020-04-15,114,79489
York,E06000014,Upper tier local authority,2020-04-14,7,153
Worcestershire,E10000034,Upper tier local authority,2020-04-14,1,718
Wolverhampton,E08000031,Upper tier local authority,2020-04-14,5,501
Wirral,E08000015,Upper tier local authority,2020-04-14,2,623
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-14,1,163
Wigan,E08000010,Upper tier local authority,2020-04-14,3,354
Westminster,E09000033,Upper tier local authority,2020-04-14,5,510
West Sussex,E10000032,Upper tier local authority,2020-04-14,5,679
West Berkshire,E06000037,Upper tier local authority,2020-04-14,1,184
Warwickshire,E10000031,Upper tier local authority,2020-04-14,2,742
Warrington,E06000007,Upper tier local authority,2020-04-14,2,372
Wandsworth,E09000032,Upper tier local authority,2020-04-14,1,766
Waltham Forest,E09000031,Upper tier local authority,2020-04-14,8,583
Walsall,E08000030,Upper tier local authority,2020-04-14,3,609
Wakefield,E08000036,Upper tier local authority,2020-04-14,2,344
Tower Hamlets,E09000030,Upper tier local authority,2020-04-14,6,516
Torbay,E06000027,Upper tier local authority,2020-04-14,3,107
Thurrock,E06000034,Upper tier local authority,2020-04-14,1,207
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-14,3,143
Tameside,E08000008,Upper tier local authority,2020-04-14,2,320
Sutton,E09000029,Upper tier local authority,2020-04-14,3,500
Surrey,E10000030,Upper tier local authority,2020-04-14,14,1739
Sunderland,E08000024,Upper tier local authority,2020-04-14,1,729
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-14,12,237
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-14,2,217
Stockport,E08000007,Upper tier local authority,2020-04-14,1,543
Staffordshire,E10000028,Upper tier local authority,2020-04-14,24,1045
St. Helens,E08000013,Upper tier local authority,2020-04-14,9,406
Southwark,E09000028,Upper tier local authority,2020-04-14,10,1001
Southampton,E06000045,Upper tier local authority,2020-04-14,16,298
South Tyneside,E08000023,Upper tier local authority,2020-04-14,1,251
Somerset,E10000027,Upper tier local authority,2020-04-14,3,248
Slough,E06000039,Upper tier local authority,2020-04-14,1,262
Shropshire,E06000051,Upper tier local authority,2020-04-14,10,287
Sheffield,E08000019,Upper tier local authority,2020-04-14,27,1395
Sefton,E08000014,Upper tier local authority,2020-04-14,16,560
Sandwell,E08000028,Upper tier local authority,2020-04-14,3,623
Salford,E08000006,Upper tier local authority,2020-04-14,1,379
Rotherham,E08000018,Upper tier local authority,2020-04-14,13,405
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-14,1,297
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-14,1,195
Redbridge,E09000026,Upper tier local authority,2020-04-14,7,548
Reading,E06000038,Upper tier local authority,2020-04-14,1,246
Portsmouth,E06000044,Upper tier local authority,2020-04-14,8,200
Plymouth,E06000026,Upper tier local authority,2020-04-14,12,173
Oxfordshire,E10000025,Upper tier local authority,2020-04-14,7,1015
Oldham,E08000004,Upper tier local authority,2020-04-14,1,378
Nottinghamshire,E10000024,Upper tier local authority,2020-04-14,32,753
Nottingham,E06000018,Upper tier local authority,2020-04-14,7,339
Northumberland,E06000057,Upper tier local authority,2020-04-14,15,502
Northamptonshire,E10000021,Upper tier local authority,2020-04-14,12,784
North Yorkshire,E10000023,Upper tier local authority,2020-04-14,6,536
North Tyneside,E08000022,Upper tier local authority,2020-04-14,6,339
North Lincolnshire,E06000013,Upper tier local authority,2020-04-14,6,142
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-14,2,86
Norfolk,E10000020,Upper tier local authority,2020-04-14,5,786
Newham,E09000025,Upper tier local authority,2020-04-14,10,807
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-14,13,638
Middlesbrough,E06000002,Upper tier local authority,2020-04-14,4,325
Merton,E09000024,Upper tier local authority,2020-04-14,1,526
Medway,E06000035,Upper tier local authority,2020-04-14,8,428
Liverpool,E08000012,Upper tier local authority,2020-04-14,12,1010
Lincolnshire,E10000019,Upper tier local authority,2020-04-14,12,531
Lewisham,E09000023,Upper tier local authority,2020-04-14,7,728
Leicestershire,E10000018,Upper tier local authority,2020-04-14,10,581
Leicester,E06000016,Upper tier local authority,2020-04-14,8,427
Leeds,E08000035,Upper tier local authority,2020-04-14,10,743
Lancashire,E10000017,Upper tier local authority,2020-04-14,6,1769
Lambeth,E09000022,Upper tier local authority,2020-04-14,5,950
Knowsley,E08000011,Upper tier local authority,2020-04-14,7,339
Kirklees,E08000034,Upper tier local authority,2020-04-14,15,376
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-14,14,175
Kent,E10000016,Upper tier local authority,2020-04-14,29,1957
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-14,2,376
Islington,E09000019,Upper tier local authority,2020-04-14,3,337
Hounslow,E09000018,Upper tier local authority,2020-04-14,2,509
Hillingdon,E09000017,Upper tier local authority,2020-04-14,2,554
Hertfordshire,E10000015,Upper tier local authority,2020-04-14,6,1609
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-14,3,127
Havering,E09000016,Upper tier local authority,2020-04-14,8,505
Hartlepool,E06000001,Upper tier local authority,2020-04-14,1,79
Harrow,E09000015,Upper tier local authority,2020-04-14,1,696
Haringey,E09000014,Upper tier local authority,2020-04-14,3,428
Hampshire,E10000014,Upper tier local authority,2020-04-14,30,1848
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-14,1,405
Halton,E06000006,Upper tier local authority,2020-04-14,7,226
Hackney,E09000012,Upper tier local authority,2020-04-14,5,522
Greenwich,E09000011,Upper tier local authority,2020-04-14,14,509
Gloucestershire,E10000013,Upper tier local authority,2020-04-14,4,768
Gateshead,E08000037,Upper tier local authority,2020-04-14,2,492
Essex,E10000012,Upper tier local authority,2020-04-14,2,1646
Enfield,E09000010,Upper tier local authority,2020-04-14,4,570
East Sussex,E10000011,Upper tier local authority,2020-04-14,10,377
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-14,14,271
Ealing,E09000009,Upper tier local authority,2020-04-14,5,802
Dudley,E08000027,Upper tier local authority,2020-04-14,2,490
Doncaster,E08000017,Upper tier local authority,2020-04-14,3,239
Devon,E10000008,Upper tier local authority,2020-04-14,18,456
Derbyshire,E10000007,Upper tier local authority,2020-04-14,7,802
Derby,E06000015,Upper tier local authority,2020-04-14,1,379
Darlington,E06000005,Upper tier local authority,2020-04-14,4,157
Cumbria,E10000006,Upper tier local authority,2020-04-14,21,1345
Croydon,E09000008,Upper tier local authority,2020-04-14,3,1050
Coventry,E08000026,Upper tier local authority,2020-04-14,3,459
County Durham,E06000047,Upper tier local authority,2020-04-14,10,770
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-14,8,349
Cheshire East,E06000049,Upper tier local authority,2020-04-14,3,477
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-14,1,309
Camden,E09000007,Upper tier local authority,2020-04-14,5,455
Cambridgeshire,E10000003,Upper tier local authority,2020-04-14,2,441
Calderdale,E08000033,Upper tier local authority,2020-04-14,7,163
Buckinghamshire,E10000002,Upper tier local authority,2020-04-14,1,542
Bromley,E09000006,Upper tier local authority,2020-04-14,5,814
"Bristol, City of",E06000023,Upper tier local authority,2020-04-14,2,374
Brent,E09000005,Upper tier local authority,2020-04-14,8,1086
Bradford,E08000032,Upper tier local authority,2020-04-14,3,460
Bracknell Forest,E06000036,Upper tier local authority,2020-04-14,1,139
Bolton,E08000001,Upper tier local authority,2020-04-14,4,447
Blackpool,E06000009,Upper tier local authority,2020-04-14,2,190
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-14,1,188
Birmingham,E08000025,Upper tier local authority,2020-04-14,4,1982
Bexley,E09000004,Upper tier local authority,2020-04-14,16,462
Bedford,E06000055,Upper tier local authority,2020-04-14,1,244
Barnsley,E08000016,Upper tier local authority,2020-04-14,18,414
Barnet,E09000003,Upper tier local authority,2020-04-14,6,1000
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-14,6,351
Yorkshire and The Humber,E12000003,Region,2020-04-14,147,5902
West Midlands,E12000005,Region,2020-04-14,75,8335
South West,E12000009,Region,2020-04-14,50,3906
South East,E12000008,Region,2020-04-14,133,10897
North West,E12000002,Region,2020-04-14,100,12085
North East,E12000001,Region,2020-04-14,60,4694
London,E12000007,Region,2020-04-14,163,19493
East of England,E12000006,Region,2020-04-14,18,6498
East Midlands,E12000004,Region,2020-04-14,89,4608
England,E92000001,Nation,2020-04-14,931,79375
York,E06000014,Upper tier local authority,2020-04-13,12,146
Worcestershire,E10000034,Upper tier local authority,2020-04-13,7,717
Wolverhampton,E08000031,Upper tier local authority,2020-04-13,28,496
Wokingham,E06000041,Upper tier local authority,2020-04-13,12,201
Wirral,E08000015,Upper tier local authority,2020-04-13,27,621
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-13,1,162
Wiltshire,E06000054,Upper tier local authority,2020-04-13,9,271
Wigan,E08000010,Upper tier local authority,2020-04-13,20,351
Westminster,E09000033,Upper tier local authority,2020-04-13,9,505
West Sussex,E10000032,Upper tier local authority,2020-04-13,23,674
West Berkshire,E06000037,Upper tier local authority,2020-04-13,11,183
Warwickshire,E10000031,Upper tier local authority,2020-04-13,24,740
Warrington,E06000007,Upper tier local authority,2020-04-13,16,370
Wandsworth,E09000032,Upper tier local authority,2020-04-13,13,765
Waltham Forest,E09000031,Upper tier local authority,2020-04-13,20,575
Walsall,E08000030,Upper tier local authority,2020-04-13,19,606
Wakefield,E08000036,Upper tier local authority,2020-04-13,7,342
Trafford,E08000009,Upper tier local authority,2020-04-13,7,402
Tower Hamlets,E09000030,Upper tier local authority,2020-04-13,12,510
Torbay,E06000027,Upper tier local authority,2020-04-13,3,104
Thurrock,E06000034,Upper tier local authority,2020-04-13,6,206
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-13,3,140
Tameside,E08000008,Upper tier local authority,2020-04-13,15,318
Swindon,E06000030,Upper tier local authority,2020-04-13,9,200
Sutton,E09000029,Upper tier local authority,2020-04-13,45,497
Surrey,E10000030,Upper tier local authority,2020-04-13,80,1725
Sunderland,E08000024,Upper tier local authority,2020-04-13,22,728
Suffolk,E10000029,Upper tier local authority,2020-04-13,17,527
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-13,15,225
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-13,7,215
Stockport,E08000007,Upper tier local authority,2020-04-13,33,542
Staffordshire,E10000028,Upper tier local authority,2020-04-13,32,1021
St. Helens,E08000013,Upper tier local authority,2020-04-13,9,397
Southwark,E09000028,Upper tier local authority,2020-04-13,18,991
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-13,7,229
Southampton,E06000045,Upper tier local authority,2020-04-13,9,282
South Tyneside,E08000023,Upper tier local authority,2020-04-13,12,250
South Gloucestershire,E06000025,Upper tier local authority,2020-04-13,2,223
Somerset,E10000027,Upper tier local authority,2020-04-13,13,245
Solihull,E08000029,Upper tier local authority,2020-04-13,7,372
Slough,E06000039,Upper tier local authority,2020-04-13,11,261
Shropshire,E06000051,Upper tier local authority,2020-04-13,17,277
Sheffield,E08000019,Upper tier local authority,2020-04-13,8,1368
Sefton,E08000014,Upper tier local authority,2020-04-13,30,544
Sandwell,E08000028,Upper tier local authority,2020-04-13,25,620
Salford,E08000006,Upper tier local authority,2020-04-13,5,378
Rutland,E06000017,Upper tier local authority,2020-04-13,1,12
Rotherham,E08000018,Upper tier local authority,2020-04-13,16,392
Rochdale,E08000005,Upper tier local authority,2020-04-13,6,278
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-13,5,296
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-13,14,194
Redbridge,E09000026,Upper tier local authority,2020-04-13,17,541
Reading,E06000038,Upper tier local authority,2020-04-13,23,245
Portsmouth,E06000044,Upper tier local authority,2020-04-13,3,192
Plymouth,E06000026,Upper tier local authority,2020-04-13,12,161
Peterborough,E06000031,Upper tier local authority,2020-04-13,6,113
Oxfordshire,E10000025,Upper tier local authority,2020-04-13,35,1008
Oldham,E08000004,Upper tier local authority,2020-04-13,7,377
Nottinghamshire,E10000024,Upper tier local authority,2020-04-13,18,721
Nottingham,E06000018,Upper tier local authority,2020-04-13,13,332
Northumberland,E06000057,Upper tier local authority,2020-04-13,29,487
Northamptonshire,E10000021,Upper tier local authority,2020-04-13,15,772
North Yorkshire,E10000023,Upper tier local authority,2020-04-13,23,530
North Tyneside,E08000022,Upper tier local authority,2020-04-13,12,333
North Somerset,E06000024,Upper tier local authority,2020-04-13,3,127
North Lincolnshire,E06000013,Upper tier local authority,2020-04-13,7,136
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-13,4,84
Norfolk,E10000020,Upper tier local authority,2020-04-13,46,781
Newham,E09000025,Upper tier local authority,2020-04-13,17,797
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-13,19,625
Milton Keynes,E06000042,Upper tier local authority,2020-04-13,13,331
Middlesbrough,E06000002,Upper tier local authority,2020-04-13,19,321
Merton,E09000024,Upper tier local authority,2020-04-13,12,525
Medway,E06000035,Upper tier local authority,2020-04-13,9,420
Manchester,E08000003,Upper tier local authority,2020-04-13,28,744
Liverpool,E08000012,Upper tier local authority,2020-04-13,37,998
Lincolnshire,E10000019,Upper tier local authority,2020-04-13,22,519
Lewisham,E09000023,Upper tier local authority,2020-04-13,17,721
Leicestershire,E10000018,Upper tier local authority,2020-04-13,13,571
Leicester,E06000016,Upper tier local authority,2020-04-13,9,419
Leeds,E08000035,Upper tier local authority,2020-04-13,24,733
Lancashire,E10000017,Upper tier local authority,2020-04-13,77,1763
Lambeth,E09000022,Upper tier local authority,2020-04-13,13,945
Knowsley,E08000011,Upper tier local authority,2020-04-13,16,332
Kirklees,E08000034,Upper tier local authority,2020-04-13,16,361
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-13,8,317
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-13,14,161
Kent,E10000016,Upper tier local authority,2020-04-13,103,1928
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-13,7,374
Islington,E09000019,Upper tier local authority,2020-04-13,4,334
Isle of Wight,E06000046,Upper tier local authority,2020-04-13,1,55
Hounslow,E09000018,Upper tier local authority,2020-04-13,9,507
Hillingdon,E09000017,Upper tier local authority,2020-04-13,16,552
Hertfordshire,E10000015,Upper tier local authority,2020-04-13,31,1603
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-13,7,124
Havering,E09000016,Upper tier local authority,2020-04-13,14,497
Hartlepool,E06000001,Upper tier local authority,2020-04-13,3,78
Harrow,E09000015,Upper tier local authority,2020-04-13,14,695
Haringey,E09000014,Upper tier local authority,2020-04-13,9,425
Hampshire,E10000014,Upper tier local authority,2020-04-13,69,1818
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-13,8,404
Halton,E06000006,Upper tier local authority,2020-04-13,6,219
Hackney,E09000012,Upper tier local authority,2020-04-13,8,517
Greenwich,E09000011,Upper tier local authority,2020-04-13,11,495
Gloucestershire,E10000013,Upper tier local authority,2020-04-13,34,764
Gateshead,E08000037,Upper tier local authority,2020-04-13,16,490
Essex,E10000012,Upper tier local authority,2020-04-13,21,1644
Enfield,E09000010,Upper tier local authority,2020-04-13,8,566
East Sussex,E10000011,Upper tier local authority,2020-04-13,7,367
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-13,17,257
Ealing,E09000009,Upper tier local authority,2020-04-13,16,797
Dudley,E08000027,Upper tier local authority,2020-04-13,14,488
Dorset,E06000059,Upper tier local authority,2020-04-13,3,212
Doncaster,E08000017,Upper tier local authority,2020-04-13,1,236
Devon,E10000008,Upper tier local authority,2020-04-13,23,438
Derbyshire,E10000007,Upper tier local authority,2020-04-13,18,795
Derby,E06000015,Upper tier local authority,2020-04-13,4,378
Darlington,E06000005,Upper tier local authority,2020-04-13,4,153
Cumbria,E10000006,Upper tier local authority,2020-04-13,39,1324
Croydon,E09000008,Upper tier local authority,2020-04-13,20,1047
Coventry,E08000026,Upper tier local authority,2020-04-13,18,456
County Durham,E06000047,Upper tier local authority,2020-04-13,43,760
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-13,21,341
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-13,12,473
Cheshire East,E06000049,Upper tier local authority,2020-04-13,20,474
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-13,3,308
Camden,E09000007,Upper tier local authority,2020-04-13,11,450
Cambridgeshire,E10000003,Upper tier local authority,2020-04-13,10,439
Calderdale,E08000033,Upper tier local authority,2020-04-13,6,156
Bury,E08000002,Upper tier local authority,2020-04-13,4,262
Buckinghamshire,E10000002,Upper tier local authority,2020-04-13,18,541
Bromley,E09000006,Upper tier local authority,2020-04-13,26,809
"Bristol, City of",E06000023,Upper tier local authority,2020-04-13,10,372
Brighton and Hove,E06000043,Upper tier local authority,2020-04-13,3,233
Brent,E09000005,Upper tier local authority,2020-04-13,19,1078
Bradford,E08000032,Upper tier local authority,2020-04-13,6,457
Bracknell Forest,E06000036,Upper tier local authority,2020-04-13,11,138
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-13,10,259
Bolton,E08000001,Upper tier local authority,2020-04-13,16,443
Blackpool,E06000009,Upper tier local authority,2020-04-13,14,188
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-13,10,187
Birmingham,E08000025,Upper tier local authority,2020-04-13,35,1978
Bexley,E09000004,Upper tier local authority,2020-04-13,9,446
Bedford,E06000055,Upper tier local authority,2020-04-13,2,243
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-13,2,139
Barnsley,E08000016,Upper tier local authority,2020-04-13,19,396
